Parameter,Value,Uncertainty
A,167.17773042466968,0.8777772578613003
b,0.39256514641374335,0.049078792750165724
FWHM,74.74154838054591,0.2555293963997735
d,2401600.574233891,0.13579847130067016
Chi^2,116.50824310593629,
Reduced Chi^2,1.879165211386069,
