Parameter,Value,Uncertainty
A,168.11174541592075,0.8794264823023475
b,0.37961917951348784,0.04827226692620894
FWHM,74.25315216688779,0.25025733986183885
d,395200.1858630175,0.13492003227219346
Chi^2,110.08976626101065,
Reduced Chi^2,1.7756413913066234,
