Parameter,Value,Uncertainty
A,167.52206717620783,0.8778715748527016
b,0.49000021819784517,0.053488747039339486
FWHM,74.64177528292201,0.25618002544863244
d,2538400.159447062,0.1358714515233942
Chi^2,68.23301655882506,
Reduced Chi^2,1.1005325251423397,
