Parameter,Value,Uncertainty
A,168.07058630960793,0.8811371488858953
b,0.35765403327714235,0.04633539823243296
FWHM,74.04887653063689,0.24900471771813057
d,-744800.3050542709,0.13463422112194115
Chi^2,81.79145613544328,
Reduced Chi^2,1.3192170344426335,
