Parameter,Value,Uncertainty
A,167.7132535900937,0.8773706636112325
b,0.401360649539261,0.05055062873651959
FWHM,74.59640025837751,0.2539776425415372
d,91200.3275719802,0.13547753681486716
Chi^2,99.11382411510829,
Reduced Chi^2,1.5986100663727143,
