Parameter,Value,Uncertainty
A,167.82544706393938,0.8785943453454306
b,0.4032215302490566,0.04794805112115351
FWHM,74.78800646412289,0.2525554234547036
d,-2811999.9507852797,0.13549252910747991
Chi^2,98.88506650101544,
Reduced Chi^2,1.594920427435733,
