Parameter,Value,Uncertainty
A,169.31440241623397,0.8847995610422922
b,0.4540694177407487,0.05190184064486654
FWHM,74.36753902013623,0.2540902723778136
d,1155200.2679057736,0.13482565297524676
Chi^2,88.19685109723137,
Reduced Chi^2,1.4225298564069577,
