Parameter,Value,Uncertainty
A,167.32665087973268,0.8758215183226927
b,0.35575346502049504,0.049762421703387176
FWHM,74.76586846266453,0.2553892082751271
d,2903200.6609234917,0.13564785849910999
Chi^2,94.20003639732198,
Reduced Chi^2,1.5193554257632578,
