Parameter,Value,Uncertainty
A,169.01815308351684,0.8842678029259925
b,0.5532569161832255,0.05644884119732212
FWHM,74.27011015115266,0.25679930644378485
d,-1170399.3001056707,0.13518821223160854
Chi^2,83.59560826347335,
Reduced Chi^2,1.3483162623140863,
