Parameter,Value,Uncertainty
A,167.96363648879205,0.8799949183783538
b,0.5213323848167042,0.05431816779728474
FWHM,74.51288947261175,0.25595823894637615
d,-2751199.5968325404,0.13567643059403764
Chi^2,73.27323515714782,
Reduced Chi^2,1.1818263735023842,
