Parameter,Value,Uncertainty
A,168.36182471525115,0.8784100465668111
b,0.37503609651620085,0.049262941003219464
FWHM,74.52852570458845,0.2516243659954026
d,1626400.993879939,0.13503210615954647
Chi^2,109.09165022826656,
Reduced Chi^2,1.7595427456172026,
