Parameter,Value,Uncertainty
A,166.37622574383332,0.8745068736590667
b,0.43305137958130485,0.05010134837537225
FWHM,74.73254565485672,0.25485475839826544
d,2067200.6089265542,0.1362294825661448
Chi^2,107.55813689621364,
Reduced Chi^2,1.734808659616349,
