Parameter,Value,Uncertainty
A,169.82598371908045,0.8894266128194341
b,0.3497568913044112,0.04715801024664859
FWHM,73.6503089066192,0.24981339093805133
d,-440799.5741005001,0.13365603963484263
Chi^2,135.03272722444797,
Reduced Chi^2,2.1779472132975477,
