Parameter,Value,Uncertainty
A,167.45711599527937,0.8776683400977333
b,0.44278706062941914,0.051673057247042055
FWHM,74.66792763063965,0.2556059180514077
d,-2325599.9800221436,0.13577331846735544
Chi^2,89.0627836217846,
Reduced Chi^2,1.4364965100287839,
