Parameter,Value,Uncertainty
A,167.4967168977115,0.8801165030682012
b,0.4795582044055372,0.051719239021149985
FWHM,74.11435148650827,0.252958956028741
d,-303999.1247370216,0.1353737222951892
Chi^2,107.43282898118105,
Reduced Chi^2,1.7327875642125976,
