Parameter,Value,Uncertainty
A,170.0497084654072,0.8862459343888857
b,0.505201771663783,0.0547789308973055
FWHM,74.11054953241785,0.2534269296560519
d,2371200.6868477347,0.13447162456750258
Chi^2,112.54308932454408,
Reduced Chi^2,1.8152111181378079,
