Parameter,Value,Uncertainty
A,169.62018156971433,0.8873260793451211
b,0.46869778901770826,0.05091475107621773
FWHM,73.99494283731667,0.25131947337303306
d,516800.2747875215,0.1343326274613113
Chi^2,68.7091289369526,
Reduced Chi^2,1.1082117570476224,
