Parameter,Value,Uncertainty
A,168.07830468055673,0.8793892997394746
b,0.4189953666107257,0.050429031837945865
FWHM,74.47174119196255,0.2530816745153915
d,-2492799.3039613958,0.13524645161459944
Chi^2,90.06020624537314,
Reduced Chi^2,1.4525839716995668,
