Parameter,Value,Uncertainty
A,168.48204511113664,0.8810014503459817
b,0.4349038966115761,0.051506501358306825
FWHM,74.2070214445548,0.2523689010080476
d,-1307199.860120643,0.13493873512674784
Chi^2,88.65969797861432,
Reduced Chi^2,1.4299951286873278,
