Parameter,Value,Uncertainty
A,169.24373734522496,0.8837144056737473
b,0.3987607399691199,0.04823857743757686
FWHM,74.07279022900296,0.24866978248414276
d,304000.00308568537,0.13429401206534175
Chi^2,114.86821326957096,
Reduced Chi^2,1.8527131172511444,
