Parameter,Value,Uncertainty
A,167.80728458807442,0.8787005281732939
b,0.39835730170996836,0.04922671087416938
FWHM,74.07249131997004,0.24998000058936373
d,121600.38511701206,0.1349298031423762
Chi^2,136.14619240777577,
Reduced Chi^2,2.195906329157674,
