Parameter,Value,Uncertainty
A,168.04278689986475,0.8799161722190564
b,0.4882965095123,0.05330598484914657
FWHM,74.57567906306123,0.2557155147887698
d,-2507999.205692521,0.13557973597617767
Chi^2,83.09620240433624,
Reduced Chi^2,1.3402613291021974,
