Parameter,Value,Uncertainty
A,166.540782175098,0.8701684773614029
b,0.41614483387156914,0.05208751113203932
FWHM,75.28381921305987,0.2567973492163807
d,2948800.1974792536,0.13666372697901683
Chi^2,112.47236932912314,
Reduced Chi^2,1.8140704730503732,
