Parameter,Value,Uncertainty
A,168.78041848971992,0.8847449470701795
b,0.4864129470341837,0.05099538714785028
FWHM,73.97317779719613,0.2510004462549454
d,1413600.551321121,0.13468799913572418
Chi^2,80.95411687257901,
Reduced Chi^2,1.3057115624609517,
