Parameter,Value,Uncertainty
A,184.83674725509835,1.2024299517352859
b,0.21986201301866262,0.01690151947151614
FWHM,64.45914346855729,0.2511471757405954
d,2751199.40349815,0.14464049928623302
Chi^2,198.22123263850486,
Reduced Chi^2,1.7857768706171608,
