Parameter,Value,Uncertainty
A,182.56914796648863,1.193770608791306
b,0.19856255593025934,0.015765816984545572
FWHM,64.69907645790566,0.2532504590063699
d,-1489600.8729750356,0.145630551071785
Chi^2,181.04248900121507,
Reduced Chi^2,1.6021459203647352,
