Parameter,Value,Uncertainty
A,180.7522594570288,1.180950530707342
b,0.22013894873512735,0.016945555994406926
FWHM,65.14375511629451,0.2541487493171212
d,-1748000.3443887774,0.14696164373577164
Chi^2,183.56189081444984,
Reduced Chi^2,1.6537107280581067,
