Parameter,Value,Uncertainty
A,181.19382812139128,1.1858947696276976
b,0.22035224978048906,0.01694858244840897
FWHM,64.75412995205492,0.25309412944421256
d,942399.5195214102,0.14635931793044943
Chi^2,151.9050768372162,
Reduced Chi^2,1.3685142057406865,
