Parameter,Value,Uncertainty
A,181.53555274122516,1.191248391730665
b,0.2543745171466647,0.018490065392563662
FWHM,64.50166540775506,0.2537943904966274
d,1383199.7164723051,0.14603220009489648
Chi^2,178.1126734001404,
Reduced Chi^2,1.6491914203716704,
