Parameter,Value,Uncertainty
A,183.2907286534833,1.2009245620830824
b,0.2349158676214935,0.017317498851638385
FWHM,64.37852926846728,0.2535852363882911
d,-623200.7154708765,0.1450819119642366
Chi^2,185.48395002072297,
Reduced Chi^2,1.67102657676327,
