Parameter,Value,Uncertainty
A,180.5651025272533,1.1840124321745469
b,0.23238081603901983,0.017411995577224178
FWHM,64.95901732536068,0.2553837641945101
d,2705599.365409869,0.14689957726195688
Chi^2,208.3856836308096,
Reduced Chi^2,1.877348501178465,
