Parameter,Value,Uncertainty
A,186.09907196025028,1.211538615573148
b,0.24919298482173585,0.017831411021806604
FWHM,63.952840407479485,0.24946822164368576
d,-364800.3494746249,0.14356480684457434
Chi^2,177.76741398627567,
Reduced Chi^2,1.6015082341105917,
