Parameter,Value,Uncertainty
A,182.37715885924877,1.1958054173298276
b,0.23356926038823397,0.01745444781099007
FWHM,64.44165308337345,0.2535463262143957
d,-2401600.2225242695,0.14553575979022135
Chi^2,195.24739561447313,
Reduced Chi^2,1.7749763237679377,
