BinCenter (ps);Histo01;Histo02;Histo03;Histo04
793.5;32;58;23;0
796.5;26;52;16;0
799.5;27;38;13;0
802.5;28;51;11;0
805.5;24;55;27;0
808.5;24;55;14;0
811.5;23;54;13;0
814.5;33;57;14;0
817.5;32;61;21;0
820.5;38;39;23;0
823.5;23;45;18;0
826.5;26;55;16;0
829.5;31;54;16;0
832.5;26;50;20;0
835.5;34;58;16;0
838.5;25;52;15;0
841.5;26;64;20;0
844.5;21;54;17;0
847.5;20;56;18;0
850.5;29;47;17;0
853.5;26;62;17;0
856.5;34;47;15;0
859.5;25;41;17;0
862.5;28;47;15;0
865.5;23;42;22;0
868.5;32;53;14;0
871.5;27;63;14;0
874.5;28;60;11;0
877.5;33;60;14;0
880.5;18;65;20;0
883.5;36;51;17;0
886.5;24;47;19;0
889.5;31;52;14;0
892.5;34;46;18;0
895.5;29;58;17;0
898.5;24;43;21;0
901.5;23;51;12;0
904.5;40;63;12;0
907.5;32;58;17;0
910.5;35;63;11;0
913.5;31;55;20;0
916.5;32;54;24;0
919.5;31;56;10;0
922.5;39;45;15;0
925.5;40;55;13;0
928.5;30;48;20;0
931.5;31;55;15;0
934.5;33;49;21;0
937.5;32;48;9;0
940.5;26;61;15;0
943.5;28;60;15;0
946.5;33;47;12;0
949.5;34;50;34;0
952.5;38;60;17;0
955.5;32;50;15;0
958.5;26;53;19;0
961.5;32;46;17;0
964.5;22;49;20;0
967.5;31;59;20;0
970.5;39;58;20;0
973.5;29;57;22;0
976.5;23;65;20;0
979.5;31;56;20;0
982.5;26;58;19;0
985.5;31;51;20;0
988.5;34;58;15;0
991.5;26;64;17;0
994.5;18;49;16;0
997.5;38;50;19;0
1000.5;31;58;17;0
1003.5;21;50;17;0
1006.5;25;56;17;0
1009.5;38;58;13;0
1012.5;31;55;15;0
1015.5;38;53;17;0
1018.5;34;56;30;0
1021.5;32;56;13;0
1024.5;32;53;22;0
1027.5;25;59;5;0
1030.5;34;56;20;0
1033.5;28;37;17;0
1036.5;24;45;18;0
1039.5;23;47;18;0
1042.5;33;53;13;0
1045.5;34;62;13;0
1048.5;35;46;25;0
1051.5;21;53;16;0
1054.5;33;50;23;0
1057.5;30;52;16;0
1060.5;31;59;16;0
1063.5;30;47;25;0
1066.5;40;64;32;0
1069.5;23;53;18;0
1072.5;19;55;16;0
1075.5;37;45;14;0
1078.5;33;60;12;0
1081.5;35;59;25;0
1084.5;31;66;16;0
1087.5;37;62;15;0
1090.5;34;69;10;0
1093.5;29;54;19;0
1096.5;28;51;21;0
1099.5;17;58;21;0
1102.5;30;64;15;0
1105.5;29;59;14;0
1108.5;37;56;18;0
1111.5;29;57;14;0
1114.5;34;59;12;0
1117.5;30;61;19;0
1120.5;30;56;16;0
1123.5;26;49;22;0
1126.5;24;57;16;0
1129.5;25;53;20;0
1132.5;29;57;17;0
1135.5;31;62;17;0
1138.5;24;58;23;0
1141.5;34;53;20;0
1144.5;27;40;16;0
1147.5;25;50;25;0
1150.5;26;57;13;0
1153.5;29;56;11;0
1156.5;28;57;23;0
1159.5;38;50;17;0
1162.5;34;58;20;0
1165.5;35;68;19;0
1168.5;26;57;14;0
1171.5;41;61;17;0
1174.5;31;58;12;0
1177.5;25;57;22;0
1180.5;30;44;20;0
1183.5;30;58;20;0
1186.5;33;42;11;0
1189.5;28;48;20;0
1192.5;25;46;21;0
1195.5;33;50;19;0
1198.5;30;61;21;0
1201.5;22;53;21;0
1204.5;34;58;24;0
1207.5;28;53;19;0
1210.5;32;53;27;0
1213.5;19;52;18;0
1216.5;29;58;20;0
1219.5;29;53;18;0
1222.5;33;49;18;0
1225.5;23;61;20;0
1228.5;24;64;12;0
1231.5;28;51;15;0
1234.5;29;65;19;0
1237.5;17;40;12;0
1240.5;39;56;16;0
1243.5;32;63;17;0
1246.5;29;61;14;0
1249.5;31;81;13;0
1252.5;30;62;19;0
1255.5;36;53;24;0
1258.5;33;65;15;0
1261.5;30;51;21;0
1264.5;38;59;22;0
1267.5;32;55;16;0
1270.5;23;51;23;0
1273.5;33;64;13;0
1276.5;29;49;27;0
1279.5;29;58;18;0
1282.5;23;62;22;0
1285.5;21;54;14;0
1288.5;29;62;20;0
1291.5;27;49;14;0
1294.5;27;58;18;0
1297.5;30;66;23;0
1300.5;33;59;20;0
1303.5;30;57;19;0
1306.5;31;68;22;0
1309.5;38;58;21;0
1312.5;32;59;24;0
1315.5;26;64;22;0
1318.5;27;53;15;0
1321.5;36;50;14;0
1324.5;34;47;15;0
1327.5;35;42;16;0
1330.5;32;61;20;0
1333.5;29;58;18;0
1336.5;31;54;13;0
1339.5;26;68;12;0
1342.5;23;41;18;0
1345.5;27;57;24;0
1348.5;20;52;14;0
1351.5;23;64;11;0
1354.5;26;38;17;0
1357.5;25;59;17;0
1360.5;28;68;17;0
1363.5;33;46;24;0
1366.5;29;53;12;0
1369.5;28;65;10;0
1372.5;28;66;21;0
1375.5;23;71;18;0
1378.5;35;70;18;0
1381.5;31;70;17;0
1384.5;32;63;24;0
1387.5;20;71;16;0
1390.5;24;84;11;0
1393.5;23;72;12;0
1396.5;29;72;23;0
1399.5;29;60;22;0
1402.5;23;78;22;0
1405.5;26;92;17;0
1408.5;25;71;20;0
1411.5;29;77;15;0
1414.5;31;57;12;0
1417.5;20;61;12;0
1420.5;31;46;12;0
1423.5;30;59;19;0
1426.5;21;78;31;0
1429.5;28;78;23;0
1432.5;26;65;13;0
1435.5;26;80;16;0
1438.5;26;73;19;0
1441.5;27;60;22;0
1444.5;27;71;12;0
1447.5;31;57;15;0
1450.5;33;62;18;0
1453.5;32;90;17;0
1456.5;33;58;11;0
1459.5;24;49;13;0
1462.5;31;56;21;0
1465.5;40;65;19;0
1468.5;22;61;14;0
1471.5;29;74;24;0
1474.5;20;63;10;0
1477.5;25;62;13;0
1480.5;27;75;23;0
1483.5;29;65;16;0
