BinCenter (ps);Histo01;Histo02;Histo03;Histo04
610.5;153;327;2;0
613.5;157;297;3;0
616.5;152;316;0;0
619.5;146;290;1;0
622.5;145;352;1;0
625.5;175;323;1;0
628.5;153;297;0;0
631.5;164;333;2;0
634.5;157;325;0;0
637.5;148;309;3;0
640.5;154;324;2;0
643.5;166;325;1;0
646.5;162;301;1;0
649.5;150;302;0;0
652.5;175;302;2;0
655.5;161;322;1;0
658.5;169;342;0;0
661.5;147;323;0;0
664.5;154;337;2;0
667.5;172;367;2;0
670.5;184;355;0;0
673.5;156;309;0;0
676.5;173;311;1;0
679.5;183;310;1;0
682.5;168;320;1;0
685.5;158;335;3;0
688.5;171;297;2;0
691.5;168;322;0;0
694.5;147;294;1;0
697.5;181;321;1;0
700.5;143;316;4;0
703.5;155;293;5;0
706.5;183;295;0;0
709.5;178;304;0;0
712.5;159;310;1;0
715.5;163;338;1;0
718.5;143;306;0;0
721.5;177;309;0;0
724.5;154;329;1;0
727.5;156;307;2;0
730.5;167;335;0;0
733.5;165;316;1;0
736.5;148;336;0;0
739.5;152;304;0;0
742.5;157;334;0;0
745.5;171;298;1;0
748.5;162;304;0;0
751.5;163;295;1;0
754.5;170;287;1;0
757.5;164;307;3;0
760.5;164;324;0;0
763.5;154;301;0;0
766.5;160;319;1;0
769.5;147;341;1;0
772.5;129;321;1;0
775.5;179;315;0;0
778.5;152;302;0;0
781.5;165;317;0;0
784.5;175;342;1;0
787.5;137;311;0;0
790.5;156;358;1;0
793.5;159;287;1;0
796.5;157;322;2;0
799.5;149;342;0;0
802.5;157;354;0;0
805.5;181;314;0;0
808.5;158;262;1;0
811.5;187;324;2;0
814.5;195;351;2;0
817.5;164;323;0;0
820.5;154;317;1;0
823.5;154;305;0;0
826.5;153;295;1;0
829.5;190;305;0;0
832.5;158;333;3;0
835.5;170;290;3;0
838.5;166;318;2;0
841.5;137;307;1;0
844.5;163;306;0;0
847.5;179;295;1;0
850.5;168;316;1;0
853.5;177;294;5;0
856.5;151;291;1;0
859.5;165;303;1;0
862.5;145;284;2;0
865.5;175;285;0;0
868.5;188;334;1;0
871.5;163;320;1;0
874.5;161;308;0;0
877.5;182;349;0;0
880.5;157;288;0;0
883.5;154;333;0;0
886.5;166;294;0;0
889.5;151;292;1;0
892.5;146;295;0;0
895.5;143;327;1;0
898.5;154;320;0;0
901.5;172;294;0;0
904.5;157;307;0;0
907.5;164;296;2;0
910.5;171;290;1;0
913.5;170;314;0;0
916.5;159;313;3;0
919.5;166;337;2;0
922.5;186;316;0;0
925.5;159;300;2;0
928.5;169;301;0;0
931.5;165;323;3;0
934.5;149;305;0;0
937.5;177;317;2;0
940.5;163;310;2;0
943.5;153;312;1;0
946.5;169;355;0;0
949.5;139;304;0;0
952.5;179;326;2;0
955.5;139;306;0;0
958.5;166;313;1;0
961.5;175;340;0;0
964.5;165;289;1;0
967.5;164;324;0;0
970.5;149;322;0;0
973.5;189;334;0;0
976.5;136;273;0;0
979.5;154;309;1;0
982.5;180;320;2;0
985.5;191;302;2;0
988.5;140;326;1;0
991.5;181;310;1;0
994.5;162;309;1;0
997.5;151;336;1;0
1000.5;168;363;1;0
1003.5;181;296;2;0
1006.5;155;320;2;0
1009.5;160;339;0;0
1012.5;154;311;1;0
1015.5;162;308;0;0
1018.5;135;342;0;0
1021.5;145;339;0;0
1024.5;152;312;1;0
1027.5;205;311;1;0
1030.5;141;294;1;0
1033.5;153;296;0;0
1036.5;163;286;1;0
1039.5;149;329;0;0
1042.5;148;332;1;0
1045.5;142;298;0;0
1048.5;169;286;0;0
1051.5;125;311;0;0
1054.5;144;311;0;0
1057.5;153;333;2;0
1060.5;170;334;0;0
1063.5;143;320;1;0
1066.5;162;320;0;0
1069.5;148;327;0;0
1072.5;164;298;0;0
1075.5;151;336;1;0
1078.5;164;298;0;0
1081.5;150;298;1;0
1084.5;161;312;2;0
1087.5;171;312;1;0
1090.5;150;316;2;0
1093.5;157;311;0;0
1096.5;151;310;1;0
1099.5;144;335;3;0
1102.5;142;310;1;0
1105.5;160;341;1;0
1108.5;169;295;1;0
1111.5;198;313;0;0
1114.5;152;319;2;0
1117.5;147;313;1;0
1120.5;176;311;0;0
1123.5;168;347;2;0
1126.5;165;334;0;0
1129.5;166;309;1;0
1132.5;148;325;0;0
1135.5;177;309;0;0
1138.5;142;332;0;0
1141.5;155;346;1;0
1144.5;155;374;2;0
1147.5;162;352;2;0
1150.5;151;374;2;0
1153.5;150;387;1;0
1156.5;170;349;3;0
1159.5;184;351;3;0
1162.5;170;379;0;0
1165.5;167;374;0;0
1168.5;190;384;0;0
1171.5;156;422;0;0
1174.5;139;387;0;0
1177.5;187;377;1;0
1180.5;162;383;1;0
1183.5;135;355;0;0
1186.5;160;375;1;0
1189.5;146;364;2;0
1192.5;151;295;0;0
1195.5;168;327;0;0
1198.5;160;348;1;0
1201.5;165;327;0;0
1204.5;163;339;2;0
1207.5;160;321;1;0
1210.5;181;335;0;0
1213.5;156;332;1;0
1216.5;150;310;3;0
1219.5;171;318;3;0
1222.5;168;312;1;0
1225.5;157;324;1;0
1228.5;154;295;0;0
1231.5;148;346;1;0
1234.5;158;287;3;0
1237.5;160;288;0;0
1240.5;156;292;1;0
1243.5;170;331;1;0
1246.5;161;329;2;0
1249.5;143;312;1;0
1252.5;176;311;0;0
1255.5;165;300;1;0
1258.5;154;322;1;0
1261.5;169;318;1;0
1264.5;169;312;0;0
1267.5;151;335;0;0
1270.5;165;332;2;0
1273.5;149;315;2;0
1276.5;159;297;3;0
1279.5;157;305;2;0
1282.5;153;298;0;0
1285.5;167;311;1;0
1288.5;145;322;0;0
1291.5;155;302;0;0
1294.5;175;324;1;0
1297.5;156;298;1;0
1300.5;168;294;1;0
1303.5;161;308;1;0
1306.5;160;321;0;0
1309.5;146;315;0;0
1312.5;175;299;2;0
1315.5;146;335;2;0
1318.5;150;335;3;0
1321.5;170;317;0;0
1324.5;153;315;0;0
1327.5;160;305;0;0
1330.5;157;295;2;0
1333.5;166;292;1;0
1336.5;173;294;0;0
1339.5;170;346;2;0
1342.5;154;340;0;0
1345.5;146;289;1;0
1348.5;150;343;2;0
1351.5;180;324;2;0
1354.5;186;342;1;0
1357.5;167;295;0;0
1360.5;186;269;2;0
1363.5;153;300;2;0
1366.5;146;301;1;0
1369.5;161;302;1;0
1372.5;179;311;2;0
1375.5;161;320;0;0
1378.5;140;316;0;0
1381.5;135;291;2;0
1384.5;174;290;3;0
1387.5;177;313;3;0
1390.5;147;310;1;0
1393.5;160;295;1;0
1396.5;178;348;2;0
1399.5;139;359;3;0
1402.5;147;297;0;0
1405.5;158;304;0;0
1408.5;170;349;1;0
1411.5;164;260;1;0
1414.5;168;317;0;0
1417.5;159;326;1;0
1420.5;164;294;0;0
1423.5;164;334;2;0
1426.5;153;327;0;0
1429.5;172;313;1;0
1432.5;156;317;0;0
1435.5;151;318;1;0
1438.5;167;315;1;0
1441.5;148;327;0;0
1444.5;162;325;0;0
1447.5;161;278;1;0
1450.5;170;313;0;0
1453.5;175;294;2;0
1456.5;166;329;1;0
1459.5;160;349;0;0
1462.5;151;319;0;0
1465.5;158;323;1;0
1468.5;171;302;1;0
1471.5;188;323;3;0
1474.5;161;296;2;0
1477.5;168;331;1;0
1480.5;171;322;0;0
1483.5;158;308;0;0
1486.5;143;293;3;0
1489.5;137;306;1;0
1492.5;167;324;0;0
1495.5;145;318;1;0
1498.5;164;301;1;0
1501.5;154;309;2;0
1504.5;151;295;0;0
1507.5;151;321;2;0
1510.5;171;342;0;0
1513.5;154;316;2;0
1516.5;157;332;2;0
1519.5;166;300;0;0
1522.5;159;317;2;0
1525.5;149;324;1;0
1528.5;172;295;0;0
1531.5;139;294;0;0
1534.5;156;303;1;0
1537.5;168;320;4;0
1540.5;170;320;0;0
1543.5;142;322;0;0
1546.5;178;255;1;0
1549.5;158;290;1;0
1552.5;172;318;1;0
1555.5;163;305;0;0
1558.5;152;310;1;0
1561.5;179;285;0;0
1564.5;170;312;0;0
1567.5;161;310;0;0
1570.5;152;303;0;0
1573.5;154;325;0;0
1576.5;164;324;0;0
1579.5;166;303;1;0
1582.5;137;282;0;0
1585.5;163;316;0;0
1588.5;150;340;0;0
1591.5;157;319;0;0
1594.5;173;328;1;0
1597.5;156;318;2;0
1600.5;162;306;1;0
1603.5;158;318;1;0
1606.5;139;335;1;0
1609.5;162;303;1;0
1612.5;168;297;0;0
1615.5;137;315;1;0
1618.5;163;282;0;0
1621.5;166;316;1;0
1624.5;165;282;1;0
1627.5;176;318;1;0
1630.5;157;306;0;0
1633.5;161;332;2;0
1636.5;180;320;0;0
1639.5;153;309;1;0
1642.5;174;304;0;0
1645.5;147;289;2;0
1648.5;170;330;3;0
1651.5;170;296;2;0
1654.5;163;278;0;0
1657.5;173;324;2;0
1660.5;179;309;0;0
1663.5;166;311;1;0
1666.5;171;346;0;0
1669.5;164;315;2;0
1672.5;175;337;1;0
1675.5;158;312;0;0
1678.5;173;333;1;0
1681.5;181;308;0;0
1684.5;166;338;2;0
1687.5;158;292;1;0
1690.5;143;280;2;0
1693.5;153;340;0;0
1696.5;155;318;0;0
1699.5;190;323;2;0
1702.5;138;310;0;0
1705.5;170;318;2;0
1708.5;174;328;2;0
1711.5;144;304;0;0
1714.5;156;303;0;0
1717.5;147;328;2;0
1720.5;159;326;0;0
1723.5;158;311;1;0
1726.5;170;335;0;0
1729.5;163;292;2;0
1732.5;145;311;2;0
1735.5;157;299;0;0
1738.5;160;292;0;0
1741.5;160;334;1;0
1744.5;165;282;2;0
1747.5;153;330;1;0
1750.5;144;305;5;0
1753.5;163;299;2;0
1756.5;156;292;0;0
1759.5;146;311;2;0
1762.5;145;319;1;0
1765.5;153;311;0;0
1768.5;183;330;0;0
1771.5;141;291;0;0
1774.5;148;279;0;0
1777.5;175;292;1;0
1780.5;174;324;2;0
1783.5;185;317;1;0
1786.5;161;315;0;0
1789.5;136;296;0;0
1792.5;187;304;0;0
1795.5;180;312;0;0
1798.5;160;280;0;0
1801.5;177;316;2;0
1804.5;151;302;1;0
1807.5;167;336;0;0
1810.5;154;308;1;0
1813.5;159;324;0;0
1816.5;159;289;3;0
1819.5;154;319;2;0
1822.5;172;275;2;0
1825.5;156;315;1;0
1828.5;134;320;0;0
1831.5;155;310;0;0
1834.5;155;301;1;0
1837.5;136;323;1;0
1840.5;168;333;0;0
1843.5;160;296;0;0
1846.5;158;303;2;0
1849.5;183;308;0;0
1852.5;153;319;0;0
1855.5;153;313;1;0
1858.5;145;298;1;0
1861.5;162;333;1;0
1864.5;175;328;0;0
1867.5;143;315;0;0
1870.5;154;286;0;0
1873.5;163;300;0;0
1876.5;172;293;1;0
1879.5;161;306;0;0
1882.5;167;326;1;0
1885.5;175;277;1;0
1888.5;149;296;0;0
1891.5;172;298;1;0
1894.5;158;322;1;0
1897.5;173;302;0;0
1900.5;158;362;2;0
1903.5;132;318;0;0
1906.5;144;328;2;0
1909.5;161;335;0;0
1912.5;157;335;1;0
1915.5;165;302;0;0
1918.5;160;290;0;0
1921.5;173;307;0;0
1924.5;155;297;0;0
1927.5;156;272;2;0
1930.5;153;291;1;0
1933.5;141;331;2;0
1936.5;172;284;0;0
1939.5;166;344;0;0
1942.5;153;331;1;0
1945.5;149;336;1;0
1948.5;136;318;1;0
1951.5;137;291;3;0
1954.5;174;320;4;0
1957.5;172;303;0;0
1960.5;133;333;4;0
1963.5;170;318;2;0
1966.5;166;299;0;0
1969.5;156;333;1;0
1972.5;178;286;0;0
1975.5;165;340;1;0
1978.5;178;311;1;0
1981.5;169;300;0;0
1984.5;162;290;0;0
1987.5;170;325;1;0
1990.5;160;317;0;0
1993.5;149;323;0;0
1996.5;164;322;0;0
1999.5;163;328;0;0
2002.5;162;333;0;0
2005.5;160;345;0;0
2008.5;157;314;1;0
2011.5;156;328;0;0
2014.5;157;291;3;0
2017.5;171;275;0;0
2020.5;150;303;2;0
2023.5;170;322;0;0
2026.5;144;303;1;0
2029.5;158;321;0;0
2032.5;140;341;0;0
2035.5;164;316;0;0
2038.5;165;316;0;0
2041.5;154;305;0;0
2044.5;147;305;2;0
2047.5;147;305;0;0
2050.5;178;325;0;0
2053.5;173;313;2;0
2056.5;183;310;1;0
2059.5;149;312;1;0
2062.5;142;293;1;0
2065.5;165;327;0;0
2068.5;151;315;0;0
2071.5;167;296;2;0
2074.5;137;335;0;0
2077.5;179;329;1;0
2080.5;180;316;1;0
2083.5;156;323;1;0
2086.5;172;303;1;0
2089.5;167;321;2;0
2092.5;151;348;1;0
2095.5;152;303;0;0
2098.5;161;335;1;0
2101.5;150;291;1;0
2104.5;138;308;1;0
2107.5;162;320;1;0
2110.5;156;324;0;0
2113.5;173;293;0;0
2116.5;156;308;1;0
2119.5;162;294;0;0
2122.5;166;313;0;0
2125.5;153;309;0;0
2128.5;176;309;1;0
2131.5;158;296;1;0
2134.5;159;338;0;0
2137.5;157;287;1;0
2140.5;154;338;1;0
2143.5;143;313;2;0
2146.5;157;290;0;0
2149.5;159;316;0;0
2152.5;170;325;2;0
2155.5;162;328;0;0
2158.5;141;315;1;0
2161.5;147;304;1;0
2164.5;162;309;0;0
2167.5;182;323;1;0
2170.5;150;309;3;0
2173.5;140;313;0;0
2176.5;144;285;2;0
2179.5;156;307;0;0
2182.5;141;315;1;0
2185.5;160;305;1;0
2188.5;151;308;2;0
2191.5;172;310;0;0
2194.5;136;300;1;0
2197.5;157;294;3;0
2200.5;160;336;0;0
2203.5;153;287;1;0
2206.5;162;320;1;0
2209.5;126;292;1;0
2212.5;145;324;1;0
2215.5;162;293;0;0
2218.5;159;260;0;0
2221.5;145;303;0;0
2224.5;158;303;0;0
2227.5;158;318;0;0
2230.5;156;316;0;0
2233.5;166;309;2;0
2236.5;128;338;1;0
2239.5;159;354;1;0
2242.5;160;405;2;0
2245.5;168;410;1;0
2248.5;170;401;1;0
2251.5;160;471;1;0
2254.5;149;537;0;0
2257.5;160;662;3;0
2260.5;149;799;0;0
2263.5;166;1121;2;0
2266.5;178;1683;0;0
2269.5;155;2585;1;0
2272.5;168;3941;0;0
2275.5;150;6239;2;0
2278.5;152;9543;1;0
2281.5;165;14007;1;0
2284.5;157;21145;0;0
2287.5;153;30790;0;0
2290.5;163;43183;0;0
2293.5;154;60308;0;0
2296.5;126;81413;3;0
2299.5;174;107850;1;0
2302.5;135;137501;0;0
2305.5;174;173782;0;0
2308.5;167;212643;3;0
2311.5;157;252628;0;0
2314.5;165;293131;1;0
2317.5;164;330131;0;0
2320.5;172;362481;0;0
2323.5;159;389660;0;0
2326.5;163;405315;1;0
2329.5;160;412081;2;0
2332.5;168;407186;1;0
2335.5;176;392053;1;0
2338.5;160;367237;0;0
2341.5;170;336408;1;0
2344.5;166;298906;0;0
2347.5;144;257734;2;0
2350.5;169;218004;2;0
2353.5;164;179262;1;0
2356.5;182;144465;0;0
2359.5;140;112835;1;0
2362.5;164;85586;0;0
2365.5;167;63485;4;0
2368.5;161;46501;1;0
2371.5;162;33195;2;0
2374.5;157;23358;0;0
2377.5;140;15838;0;0
2380.5;161;10830;0;0
2383.5;149;7225;0;0
2386.5;160;4751;2;0
2389.5;164;3243;0;0
2392.5;152;2144;1;0
2395.5;149;1458;2;0
2398.5;160;1097;2;0
2401.5;176;873;1;0
2404.5;146;686;1;0
2407.5;171;569;0;0
2410.5;170;476;0;0
2413.5;161;453;2;0
2416.5;191;397;0;0
2419.5;163;374;1;0
2422.5;160;332;1;0
2425.5;178;363;1;0
2428.5;163;341;1;0
2431.5;168;324;1;0
2434.5;147;342;2;0
2437.5;153;377;1;0
2440.5;167;305;1;0
2443.5;168;306;0;0
2446.5;164;329;2;0
2449.5;160;333;2;0
2452.5;155;358;0;0
2455.5;147;327;0;0
2458.5;163;335;1;0
2461.5;158;398;1;0
2464.5;163;320;0;0
2467.5;165;348;1;0
2470.5;150;386;1;0
2473.5;158;386;0;0
2476.5;181;367;0;0
2479.5;167;377;1;0
2482.5;162;407;1;0
2485.5;169;405;0;0
2488.5;150;420;1;0
2491.5;152;448;0;0
2494.5;178;447;0;0
2497.5;133;442;1;0
2500.5;161;484;1;0
2503.5;161;488;1;0
2506.5;162;479;6;0
2509.5;154;446;0;0
2512.5;153;528;3;0
2515.5;145;485;1;0
2518.5;158;416;0;0
2521.5;139;415;0;0
2524.5;159;413;1;0
2527.5;151;424;3;0
2530.5;155;398;2;0
2533.5;162;394;0;0
2536.5;163;389;2;0
2539.5;164;329;1;0
2542.5;151;356;0;0
2545.5;138;333;0;0
2548.5;162;316;1;0
2551.5;145;347;0;0
2554.5;138;287;0;0
2557.5;154;334;0;0
2560.5;154;314;1;0
2563.5;159;330;1;0
2566.5;162;321;0;0
2569.5;160;320;0;0
2572.5;158;315;1;0
2575.5;186;316;1;0
2578.5;132;310;1;0
2581.5;147;327;3;0
2584.5;175;309;0;0
2587.5;160;297;1;0
2590.5;164;321;1;0
2593.5;146;329;0;0
2596.5;149;359;0;0
2599.5;156;287;1;0
2602.5;167;327;1;0
2605.5;145;339;0;0
2608.5;142;334;1;0
2611.5;162;297;0;0
2614.5;158;297;1;0
2617.5;179;324;0;0
2620.5;140;333;1;0
2623.5;180;341;0;0
2626.5;170;340;1;0
2629.5;146;329;1;0
2632.5;151;303;0;0
2635.5;175;336;1;0
2638.5;164;302;0;0
2641.5;154;299;2;0
2644.5;155;329;0;0
2647.5;180;307;0;0
2650.5;162;296;0;0
2653.5;152;306;1;0
2656.5;154;307;0;0
2659.5;169;340;2;0
2662.5;141;291;0;0
2665.5;159;314;1;0
2668.5;130;311;0;0
2671.5;174;289;0;0
2674.5;183;321;2;0
2677.5;150;307;1;0
2680.5;160;317;1;0
2683.5;145;288;2;0
2686.5;141;348;0;0
2689.5;178;311;1;0
2692.5;165;302;2;0
2695.5;135;328;0;0
2698.5;194;283;0;0
2701.5;172;320;0;0
2704.5;158;285;3;0
2707.5;173;332;1;0
2710.5;139;304;1;0
2713.5;170;334;0;0
2716.5;170;307;0;0
2719.5;166;332;0;0
2722.5;174;326;1;0
2725.5;153;305;1;0
2728.5;160;305;0;0
2731.5;159;299;0;0
2734.5;145;334;1;0
2737.5;153;356;0;0
2740.5;151;337;1;0
2743.5;160;310;0;0
2746.5;161;300;0;0
2749.5;161;331;1;0
2752.5;174;302;0;0
2755.5;152;295;2;0
2758.5;147;322;2;0
2761.5;144;319;3;0
2764.5;163;295;0;0
2767.5;149;322;0;0
2770.5;153;341;0;0
2773.5;145;334;1;0
2776.5;160;316;0;0
2779.5;155;333;3;0
2782.5;151;385;1;0
2785.5;149;352;1;0
2788.5;151;383;0;0
2791.5;169;417;1;0
2794.5;148;397;0;0
2797.5;155;483;1;0
2800.5;139;515;1;0
2803.5;159;569;1;0
2806.5;168;578;1;0
2809.5;160;633;1;0
2812.5;159;703;1;0
2815.5;142;736;0;0
2818.5;145;751;1;0
2821.5;152;824;2;0
2824.5;170;809;0;0
2827.5;150;898;1;0
2830.5;155;850;3;0
2833.5;148;823;4;0
2836.5;190;833;1;0
2839.5;165;837;1;0
2842.5;152;752;1;0
2845.5;162;694;1;0
2848.5;151;677;0;0
2851.5;156;574;3;0
2854.5;161;526;1;0
2857.5;165;484;0;0
2860.5;156;483;0;0
2863.5;185;471;2;0
2866.5;190;413;2;0
2869.5;170;403;0;0
2872.5;190;361;1;0
2875.5;177;344;0;0
2878.5;204;316;1;0
2881.5;172;341;0;0
2884.5;200;367;1;0
2887.5;216;308;1;0
2890.5;192;323;1;0
2893.5;196;338;1;0
2896.5;206;316;0;0
2899.5;196;336;2;0
2902.5;182;311;4;0
2905.5;206;301;1;0
2908.5;185;295;1;0
2911.5;189;293;1;0
2914.5;171;301;3;0
2917.5;177;297;0;0
2920.5;154;309;1;0
2923.5;189;328;0;0
2926.5;164;286;0;0
2929.5;191;320;0;0
2932.5;168;317;0;0
2935.5;197;329;0;0
2938.5;187;332;0;0
2941.5;151;331;3;0
2944.5;177;309;1;0
2947.5;150;308;2;0
2950.5;167;312;1;0
2953.5;170;331;2;0
2956.5;164;301;0;0
2959.5;154;344;1;0
2962.5;168;319;2;0
2965.5;149;321;0;0
2968.5;172;337;0;0
2971.5;152;331;2;0
2974.5;157;296;0;0
2977.5;163;313;1;0
2980.5;153;313;1;0
2983.5;167;314;2;0
2986.5;139;313;1;0
2989.5;159;351;3;0
2992.5;155;381;1;0
2995.5;142;314;0;0
2998.5;185;306;0;0
3001.5;153;327;0;0
3004.5;166;338;0;0
3007.5;151;322;2;0
3010.5;162;289;1;0
3013.5;152;297;2;0
3016.5;164;312;0;0
3019.5;146;332;0;0
3022.5;162;318;2;0
3025.5;172;311;0;0
3028.5;140;346;0;0
3031.5;153;335;2;0
3034.5;157;320;2;0
3037.5;146;306;0;0
3040.5;152;356;1;0
3043.5;154;267;0;0
3046.5;130;309;0;0
3049.5;152;299;3;0
3052.5;188;352;1;0
3055.5;176;329;1;0
3058.5;170;318;2;0
3061.5;142;332;0;0
3064.5;159;371;0;0
3067.5;156;308;1;0
3070.5;156;321;1;0
3073.5;182;274;1;0
3076.5;163;314;0;0
3079.5;168;323;1;0
3082.5;146;318;0;0
3085.5;141;326;2;0
3088.5;164;322;2;0
3091.5;161;310;2;0
3094.5;183;294;1;0
3097.5;164;282;0;0
3100.5;159;336;1;0
3103.5;161;300;0;0
3106.5;139;303;3;0
3109.5;151;328;0;0
3112.5;167;303;1;0
3115.5;159;314;2;0
3118.5;163;305;1;0
3121.5;158;321;2;0
3124.5;157;301;2;0
3127.5;156;338;1;0
3130.5;167;309;2;0
3133.5;170;301;1;0
3136.5;160;308;0;0
3139.5;189;298;0;0
3142.5;146;308;1;0
3145.5;160;286;1;0
3148.5;138;343;1;0
3151.5;168;308;1;0
3154.5;151;302;0;0
3157.5;159;323;0;0
3160.5;142;307;2;0
3163.5;133;318;3;0
3166.5;150;333;2;0
3169.5;172;324;0;0
3172.5;150;293;0;0
3175.5;157;292;2;0
3178.5;156;319;2;0
3181.5;159;299;0;0
3184.5;162;295;2;0
3187.5;152;314;1;0
3190.5;162;322;0;0
3193.5;149;311;0;0
3196.5;147;306;1;0
3199.5;180;314;2;0
3202.5;180;288;0;0
3205.5;144;286;1;0
3208.5;175;336;2;0
3211.5;162;319;0;0
3214.5;167;310;1;0
3217.5;147;329;0;0
3220.5;155;308;1;0
3223.5;179;326;0;0
3226.5;172;289;2;0
3229.5;151;322;1;0
3232.5;169;294;1;0
3235.5;161;332;1;0
3238.5;143;320;3;0
3241.5;154;310;1;0
3244.5;152;285;1;0
3247.5;156;308;1;0
3250.5;166;299;0;0
3253.5;146;330;1;0
3256.5;178;278;1;0
3259.5;158;317;0;0
3262.5;157;306;0;0
3265.5;140;318;1;0
3268.5;152;298;0;0
3271.5;165;333;4;0
3274.5;178;296;0;0
3277.5;158;310;0;0
3280.5;168;304;1;0
