Parameter,Value,Uncertainty
A,215.96660499088802,4.11643453562247
b,0.32182014168132045,0.07563850739809946
FWHM,50.27293679607189,0.5690548711422461
d,-2553601.628883631,0.3334082223522118
Chi^2,11.845708213723237,
Reduced Chi^2,0.6580949007624021,
