Parameter,Value,Uncertainty
A,217.68395369947248,4.169973156242174
b,0.38358606144607355,0.09699140327764458
FWHM,50.33546612413573,0.5889966196226754
d,-30400.329944514477,0.3331148735416313
Chi^2,17.408758746229466,
Reduced Chi^2,1.1605839164152978,
