Parameter,Value,Uncertainty
A,224.42040640440246,4.296486128853488
b,0.5118116150791899,0.09315651363063192
FWHM,49.57087711601192,0.5846287882506758
d,942402.4336277182,0.3258945425180433
Chi^2,19.944171204777444,
Reduced Chi^2,1.1080095113765247,
