Parameter,Value,Uncertainty
A,214.6358271149274,4.061891815508263
b,0.3212304265332213,0.07103605546927197
FWHM,51.68982100615242,0.585884977533913
d,-2188802.599037382,0.3393197719496551
Chi^2,15.511435484150319,
Reduced Chi^2,0.7755717742075159,
