Parameter,Value,Uncertainty
A,216.64706326334107,2.409176284294345
b,0.3701692507702609,0.05971811941160863
FWHM,53.75117600117906,0.3651368514121902
d,1808799.5142942287,0.20576812018497198
Chi^2,50.88682458684204,
Reduced Chi^2,1.0601421788925425,
