Parameter,Value,Uncertainty
A,219.99150150327287,2.4387308113680426
b,0.5241592484162092,0.0785613603054047
FWHM,53.132810357932996,0.3633106407634022
d,836000.3048831795,0.2036829019375951
Chi^2,25.894816710752714,
Reduced Chi^2,0.5885185616080162,
