Parameter,Value,Uncertainty
A,215.63491137900226,2.392138340938431
b,0.3326232976898076,0.05883862184428848
FWHM,54.19862668267859,0.36669277552201635
d,2249600.5377606205,0.2069341532993867
Chi^2,56.13159540503372,
Reduced Chi^2,1.1942892639368876,
