Parameter,Value,Uncertainty
A,220.05736542674765,2.4484200318884013
b,0.46821950322454264,0.06836523098746948
FWHM,53.388896738561954,0.3666658186054762
d,-2675199.802659955,0.20368430803760995
Chi^2,53.2706445480946,
Reduced Chi^2,1.1580574901759697,
