Parameter,Value,Uncertainty
A,220.41390722026455,2.4363982989710022
b,0.4558312788685543,0.07370784790447328
FWHM,53.52791782466715,0.36498091150626993
d,1900000.2045759752,0.20396045499175453
Chi^2,39.569252265788165,
Reduced Chi^2,0.899301187858822,
