Parameter,Value,Uncertainty
A,218.26583263540795,2.4207886842044988
b,0.4182051249235336,0.06611860160163824
FWHM,53.484652319552396,0.3622678824292729
d,-2310400.3263420644,0.2046654039704921
Chi^2,45.56179791897834,
Reduced Chi^2,0.990473867803877,
