Parameter,Value,Uncertainty
A,217.59762213465967,2.4105294668194888
b,0.3572715055829215,0.061990148835181974
FWHM,53.35225657204719,0.35794263381229946
d,2964000.170907212,0.2045132900305613
Chi^2,49.355337049785355,
Reduced Chi^2,1.0729421097779426,
