Parameter,Value,Uncertainty
A,224.70188355035978,2.471537400456109
b,0.3880274847233092,0.06016384039663115
FWHM,52.52359759019763,0.34976892813225297
d,273599.9357396913,0.19970694144238146
Chi^2,54.97303354697496,
Reduced Chi^2,1.145271532228645,
