Parameter,Value,Uncertainty
A,220.279394749357,2.4515785558596463
b,0.4453869687290434,0.06471059285867427
FWHM,52.6861177898478,0.35721751197187535
d,516799.96811615705,0.20214317689847308
Chi^2,59.75266089618243,
Reduced Chi^2,1.271333210557073,
