Parameter,Value,Uncertainty
A,217.12751341346862,2.41773996729205
b,0.43666831610704493,0.06512114973114005
FWHM,53.40976570836636,0.3630330111721299
d,-2659999.6687587444,0.20505794799873028
Chi^2,49.62828196662842,
Reduced Chi^2,1.0559208929069877,
