Parameter,Value,Uncertainty
A,222.9542982889073,2.45526757502752
b,0.4030584049485576,0.06260503844712768
FWHM,52.75216965419534,0.3515755158209941
d,1200799.8870276443,0.20096827188991312
Chi^2,64.13661747742022,
Reduced Chi^2,1.3646088824983025,
