BinCenter (ps);Histo01;Histo02;Histo03;Histo04
105.5;0;1135;1;1135
106.5;0;1140;1;1140
107.5;2;1152;0;1152
108.5;2;1081;0;1081
109.5;0;1142;1;1142
110.5;0;1160;1;1160
111.5;1;1137;2;1137
112.5;1;1124;1;1124
113.5;1;1099;2;1099
114.5;0;1077;2;1077
115.5;0;1086;3;1086
116.5;0;1085;0;1085
117.5;1;1106;0;1106
118.5;2;1137;1;1137
119.5;0;1078;0;1078
120.5;1;1189;0;1189
121.5;0;1095;0;1095
122.5;0;1184;1;1184
123.5;1;1157;0;1157
124.5;0;1113;0;1113
125.5;0;1132;0;1132
126.5;2;1116;3;1116
127.5;0;1086;2;1086
128.5;0;1080;1;1080
129.5;0;1150;3;1150
130.5;2;1129;0;1129
131.5;1;1102;1;1102
132.5;2;1102;0;1102
133.5;2;1188;0;1188
134.5;2;1084;3;1084
135.5;0;1107;0;1107
136.5;1;1034;1;1034
137.5;0;1161;1;1161
138.5;2;1050;0;1050
139.5;0;1147;0;1147
140.5;0;1099;2;1099
141.5;0;1129;0;1129
142.5;0;1142;0;1142
143.5;1;1117;0;1117
144.5;1;1133;0;1133
145.5;2;1093;0;1093
146.5;3;1161;0;1161
147.5;1;1097;1;1097
148.5;1;1154;2;1154
149.5;1;1124;1;1124
150.5;1;1122;1;1122
151.5;0;1178;2;1178
152.5;0;1140;1;1140
153.5;1;1099;1;1099
154.5;2;1152;1;1152
155.5;1;1204;1;1204
156.5;0;1168;1;1168
157.5;1;1147;0;1147
158.5;0;1093;1;1093
159.5;3;1078;1;1078
160.5;0;1169;0;1169
161.5;1;1137;0;1137
162.5;2;1097;0;1097
163.5;0;1158;0;1158
164.5;1;1081;0;1081
165.5;1;1077;0;1077
166.5;2;1181;1;1181
167.5;0;1124;0;1124
168.5;1;1187;1;1187
169.5;4;1115;0;1115
170.5;1;1112;1;1112
171.5;0;1211;0;1211
172.5;0;1092;1;1092
173.5;2;1115;0;1115
174.5;0;1092;0;1092
175.5;1;1119;1;1119
176.5;3;1057;1;1057
177.5;0;1082;0;1082
178.5;1;1124;0;1124
179.5;0;1149;1;1149
180.5;2;1078;0;1078
181.5;0;1138;0;1138
182.5;0;1103;0;1103
183.5;0;1061;0;1061
184.5;0;1164;0;1164
185.5;1;1139;1;1139
186.5;0;1110;0;1110
187.5;1;1106;0;1106
188.5;0;1089;0;1089
189.5;0;1070;4;1070
190.5;3;1084;1;1084
191.5;0;1125;0;1125
192.5;1;1134;0;1134
193.5;0;1122;0;1122
194.5;1;1100;1;1100
195.5;2;1114;2;1114
196.5;2;1079;0;1079
197.5;1;1161;0;1161
198.5;1;1170;0;1170
199.5;0;1135;2;1135
200.5;2;1121;0;1121
201.5;3;1142;0;1142
202.5;1;1136;0;1136
203.5;3;1152;0;1152
204.5;1;1134;3;1134
205.5;1;1103;0;1103
206.5;0;1109;3;1109
207.5;1;1073;5;1073
208.5;2;1121;1;1121
209.5;2;1103;0;1103
210.5;1;1126;2;1126
211.5;0;1126;2;1126
212.5;1;1162;0;1162
213.5;0;1115;1;1115
214.5;1;1079;2;1079
215.5;2;1131;0;1131
216.5;1;1066;0;1066
217.5;0;1121;2;1121
218.5;2;1121;1;1121
219.5;2;1146;0;1146
220.5;2;1163;0;1163
221.5;0;1165;2;1165
222.5;0;1135;1;1135
223.5;1;1123;3;1123
224.5;0;1105;2;1105
225.5;3;1149;1;1149
226.5;1;1182;0;1182
227.5;1;1135;2;1135
228.5;2;1088;0;1088
229.5;0;1113;0;1113
230.5;1;1087;1;1087
231.5;0;1139;0;1139
232.5;1;1144;0;1144
233.5;0;1156;0;1156
234.5;1;1033;0;1033
235.5;4;1088;2;1088
236.5;0;1158;1;1158
237.5;0;1065;0;1065
238.5;2;1104;0;1104
239.5;0;1165;0;1165
240.5;2;1059;1;1059
241.5;1;1070;0;1070
242.5;1;1221;0;1221
243.5;1;1138;0;1138
244.5;0;1211;1;1211
245.5;1;1061;0;1061
246.5;1;1135;1;1135
247.5;1;1112;0;1112
248.5;1;1138;0;1138
249.5;0;1087;0;1087
250.5;1;1073;1;1073
251.5;0;1114;1;1114
252.5;1;1210;2;1210
253.5;1;1154;2;1154
254.5;1;1080;2;1080
255.5;0;1190;0;1190
256.5;1;1100;0;1100
257.5;1;1133;1;1133
258.5;0;1110;0;1110
259.5;1;1129;1;1129
260.5;1;1145;0;1145
261.5;0;1118;1;1118
262.5;2;1144;1;1144
263.5;2;1154;0;1154
264.5;1;1119;0;1119
265.5;0;1144;1;1144
266.5;3;1160;0;1160
267.5;1;1098;2;1098
268.5;0;1067;1;1067
269.5;0;1139;1;1139
270.5;0;1125;2;1125
271.5;1;1196;1;1196
272.5;0;1127;2;1127
273.5;1;1101;1;1101
274.5;0;1100;0;1100
275.5;0;1093;0;1093
276.5;0;1192;0;1192
277.5;1;1183;2;1183
278.5;0;1102;1;1102
279.5;2;1118;0;1118
280.5;1;1110;0;1110
281.5;0;1154;1;1154
282.5;1;1165;1;1165
283.5;3;1200;0;1200
284.5;0;1153;0;1153
285.5;2;1136;0;1136
286.5;0;1081;0;1081
287.5;0;1134;0;1134
288.5;0;1144;0;1144
289.5;1;1135;0;1135
290.5;2;1117;0;1117
291.5;1;1125;1;1125
292.5;0;1099;2;1099
293.5;2;1165;1;1165
294.5;1;1123;0;1123
295.5;2;1069;1;1069
296.5;1;1195;0;1195
297.5;1;1109;1;1109
298.5;3;1149;1;1149
299.5;1;1161;1;1161
300.5;1;1134;1;1134
301.5;3;1129;4;1129
302.5;0;1145;1;1145
303.5;0;1179;1;1179
304.5;1;1125;2;1125
305.5;0;1130;0;1130
306.5;2;1124;0;1124
307.5;1;1135;1;1135
308.5;1;1128;0;1128
309.5;0;1109;1;1109
310.5;2;1110;1;1110
311.5;1;1138;2;1138
312.5;0;1151;0;1151
313.5;2;1150;2;1150
314.5;1;1138;1;1138
315.5;0;1169;1;1169
316.5;0;1123;1;1123
317.5;1;1169;1;1169
318.5;0;1102;1;1102
319.5;0;1146;1;1146
320.5;1;1148;0;1148
321.5;2;1150;1;1150
322.5;2;1112;1;1112
323.5;0;1163;1;1163
324.5;1;1114;0;1114
325.5;0;1200;1;1200
326.5;0;1121;0;1121
327.5;2;1193;1;1193
328.5;1;1128;0;1128
329.5;1;1112;2;1112
330.5;1;1094;2;1094
331.5;0;1181;2;1181
332.5;0;1115;0;1115
333.5;0;1146;0;1146
334.5;1;1082;0;1082
335.5;1;1119;0;1119
336.5;1;1136;1;1136
337.5;1;1128;2;1128
338.5;1;1158;0;1158
339.5;0;1114;0;1114
340.5;1;1139;0;1139
341.5;0;1148;1;1148
342.5;1;1178;1;1178
343.5;0;1107;0;1107
344.5;1;1091;0;1091
345.5;0;1175;1;1175
346.5;2;1141;0;1141
347.5;2;1112;0;1112
348.5;2;1126;0;1126
349.5;2;1159;0;1159
350.5;0;1119;1;1119
351.5;4;1146;0;1146
352.5;0;1127;0;1127
353.5;1;1114;2;1114
354.5;1;1162;2;1162
355.5;0;1144;1;1144
356.5;0;1111;0;1111
357.5;0;1175;1;1175
358.5;1;1116;0;1116
359.5;1;1147;3;1147
360.5;1;1211;1;1211
361.5;0;1144;1;1144
362.5;0;1148;1;1148
363.5;1;1061;0;1061
364.5;1;1108;0;1108
365.5;2;1143;1;1143
366.5;0;1181;3;1181
367.5;0;1182;1;1182
368.5;0;1174;2;1174
369.5;0;1167;0;1167
370.5;1;1127;1;1127
371.5;1;1128;1;1128
372.5;2;1191;0;1191
373.5;0;1136;1;1136
374.5;0;1147;3;1147
375.5;1;1130;1;1130
376.5;1;1201;3;1201
377.5;1;1148;1;1148
378.5;1;1089;1;1089
379.5;1;1140;1;1140
380.5;0;1129;0;1129
381.5;1;1163;0;1163
382.5;0;1167;0;1167
383.5;2;1111;0;1111
384.5;0;1058;1;1058
385.5;0;1174;1;1174
386.5;1;1235;0;1235
387.5;1;1127;1;1127
388.5;3;1176;2;1176
389.5;0;1194;0;1194
390.5;0;1158;0;1158
391.5;2;1175;0;1175
392.5;2;1223;2;1223
393.5;1;1181;1;1181
394.5;2;1130;0;1130
395.5;0;1131;0;1131
396.5;0;1083;0;1083
397.5;0;1183;1;1183
398.5;1;1070;0;1070
399.5;1;1142;0;1142
400.5;1;1089;0;1089
401.5;0;1168;3;1168
402.5;2;1143;1;1143
403.5;1;1131;0;1131
404.5;0;1109;0;1109
405.5;1;1096;1;1096
406.5;0;1163;0;1163
407.5;1;1105;2;1105
408.5;3;1181;0;1181
409.5;1;1119;1;1119
410.5;2;1131;3;1131
411.5;1;1157;0;1157
412.5;1;1091;2;1091
413.5;0;1162;0;1162
414.5;0;1117;0;1117
415.5;0;1153;1;1153
416.5;0;1057;1;1057
417.5;0;1158;0;1158
418.5;0;1131;1;1131
419.5;1;1180;2;1180
420.5;0;1166;1;1166
421.5;1;1182;0;1182
422.5;0;1124;0;1124
423.5;0;1092;0;1092
424.5;2;1126;1;1126
425.5;1;1188;0;1188
426.5;0;1152;1;1152
427.5;0;1111;0;1111
428.5;1;1189;1;1189
429.5;1;1165;0;1165
430.5;0;1132;1;1132
431.5;1;1132;0;1132
432.5;1;1049;0;1049
433.5;0;1126;0;1126
434.5;1;1115;0;1115
435.5;1;1143;2;1143
436.5;3;1139;1;1139
437.5;1;1130;0;1130
438.5;0;1151;0;1151
439.5;0;1092;0;1092
440.5;0;1044;1;1044
441.5;1;1126;0;1126
442.5;0;1143;0;1143
443.5;0;1132;0;1132
444.5;0;1133;0;1133
445.5;0;1151;0;1151
446.5;0;1111;1;1111
447.5;3;1092;0;1092
448.5;2;1140;0;1140
449.5;1;1124;0;1124
450.5;1;1088;1;1088
451.5;1;1072;1;1072
452.5;0;1108;0;1108
453.5;0;1182;0;1182
454.5;0;1170;2;1170
455.5;1;1092;0;1092
456.5;2;1129;1;1129
457.5;2;1132;0;1132
458.5;1;1174;0;1174
459.5;3;1115;1;1115
460.5;1;1145;0;1145
461.5;1;1150;1;1150
462.5;1;1143;0;1143
463.5;1;1158;1;1158
464.5;1;1168;0;1168
465.5;2;1095;0;1095
466.5;1;1108;0;1108
467.5;1;1077;0;1077
468.5;1;1119;0;1119
469.5;0;1066;1;1066
470.5;0;1183;0;1183
471.5;1;1154;0;1154
472.5;0;1117;0;1117
473.5;0;1103;0;1103
474.5;0;1142;1;1142
475.5;1;1152;1;1152
476.5;3;1057;1;1057
477.5;0;1145;1;1145
478.5;3;1156;1;1156
479.5;0;1111;0;1111
480.5;1;1175;0;1175
481.5;0;1116;0;1116
482.5;2;1090;1;1090
483.5;3;1138;1;1138
484.5;0;1146;3;1146
485.5;1;1060;1;1060
486.5;3;1091;0;1091
487.5;1;1141;0;1141
488.5;0;1108;0;1108
489.5;0;1138;2;1138
490.5;0;1132;1;1132
491.5;0;1111;0;1111
492.5;1;1066;1;1066
493.5;2;1116;0;1116
494.5;1;1045;1;1045
495.5;1;1094;0;1094
496.5;3;1115;0;1115
497.5;0;1093;0;1093
498.5;0;1132;0;1132
499.5;3;1033;0;1033
500.5;0;1117;0;1117
501.5;2;1105;3;1105
502.5;2;1128;0;1128
503.5;0;1136;1;1136
504.5;0;1125;1;1125
505.5;1;1084;2;1084
506.5;2;1151;0;1151
507.5;1;1081;3;1081
508.5;3;1060;0;1060
509.5;0;1194;1;1194
510.5;0;1140;0;1140
511.5;0;1116;1;1116
512.5;3;1079;0;1079
513.5;4;1157;1;1157
514.5;0;1039;0;1039
515.5;1;1149;0;1149
516.5;1;1168;1;1168
517.5;4;1159;1;1159
518.5;1;1148;0;1148
519.5;0;1062;4;1062
520.5;0;1161;1;1161
521.5;0;1130;0;1130
522.5;0;1105;0;1105
523.5;1;1096;0;1096
524.5;2;1104;1;1104
525.5;1;1095;0;1095
526.5;1;1163;0;1163
527.5;0;1109;1;1109
528.5;1;1139;1;1139
529.5;1;1129;0;1129
530.5;0;1161;1;1161
531.5;1;1096;0;1096
532.5;2;1095;0;1095
533.5;0;1139;3;1139
534.5;0;1123;2;1123
535.5;1;1129;2;1129
536.5;0;1102;1;1102
537.5;1;1119;1;1119
538.5;2;1103;0;1103
539.5;3;1060;1;1060
540.5;3;1166;3;1166
541.5;1;1101;0;1101
542.5;2;1081;0;1081
543.5;0;1159;4;1159
544.5;0;1108;0;1108
545.5;0;1039;2;1039
546.5;1;1072;1;1072
547.5;0;1134;1;1134
548.5;2;1120;1;1120
549.5;1;1108;1;1108
550.5;0;1131;0;1131
551.5;0;1160;0;1160
552.5;0;1108;0;1108
553.5;1;1146;1;1146
554.5;0;1093;1;1093
555.5;0;1133;3;1133
556.5;0;1118;0;1118
557.5;1;1081;0;1081
558.5;0;1127;1;1127
559.5;0;1155;4;1155
560.5;0;1154;1;1154
561.5;1;1126;0;1126
562.5;0;1106;2;1106
563.5;1;1098;0;1098
564.5;2;1135;1;1135
565.5;0;1137;1;1137
566.5;0;1110;1;1110
567.5;1;1141;0;1141
568.5;0;1079;2;1079
569.5;1;1102;0;1102
570.5;4;1172;2;1172
571.5;0;1120;0;1120
572.5;0;1133;0;1133
573.5;2;1219;0;1219
574.5;1;1149;3;1149
575.5;1;1113;0;1113
576.5;1;1111;1;1111
577.5;0;1157;0;1157
578.5;3;1200;0;1200
579.5;1;1118;1;1118
580.5;0;1125;0;1125
581.5;1;1117;1;1117
582.5;0;1138;2;1138
583.5;0;1153;1;1153
584.5;2;1106;0;1106
585.5;1;1102;0;1102
586.5;0;1067;0;1067
587.5;0;1183;0;1183
588.5;0;1177;1;1177
589.5;1;1048;1;1048
590.5;0;1124;0;1124
591.5;3;1175;1;1175
592.5;2;1089;2;1089
593.5;1;1085;1;1085
594.5;1;1116;2;1116
595.5;0;1168;0;1168
596.5;0;1105;0;1105
597.5;0;1130;1;1130
598.5;1;1138;0;1138
599.5;1;1118;0;1118
600.5;0;1149;0;1149
601.5;0;1128;2;1128
602.5;1;1073;1;1073
603.5;0;1163;3;1163
604.5;0;1154;0;1154
605.5;3;1095;0;1095
606.5;2;1130;0;1130
607.5;1;1144;0;1144
608.5;2;1168;3;1168
609.5;2;1155;0;1155
610.5;1;1163;0;1163
611.5;1;1083;0;1083
612.5;0;1187;1;1187
613.5;0;1095;0;1095
614.5;0;1169;1;1169
615.5;0;1131;2;1131
616.5;0;1117;1;1117
617.5;0;1137;3;1137
618.5;2;1121;1;1121
619.5;2;1057;0;1057
620.5;1;1171;0;1171
621.5;0;1151;0;1151
622.5;1;1103;2;1103
623.5;2;1141;1;1141
624.5;0;1131;0;1131
625.5;2;1069;1;1069
626.5;0;1128;0;1128
627.5;2;1075;1;1075
628.5;0;1098;2;1098
629.5;1;1136;0;1136
630.5;1;1143;0;1143
631.5;0;1160;2;1160
632.5;0;1122;0;1122
633.5;1;1146;0;1146
634.5;0;1151;0;1151
635.5;1;1213;2;1213
636.5;0;1116;0;1116
637.5;0;1113;1;1113
638.5;1;1143;2;1143
639.5;0;1112;0;1112
640.5;0;1142;1;1142
641.5;1;1130;1;1130
642.5;0;1135;2;1135
643.5;0;1210;0;1210
644.5;0;1143;0;1143
645.5;1;1150;1;1150
646.5;1;1104;1;1104
647.5;0;1056;1;1056
648.5;0;1086;0;1086
649.5;3;1123;1;1123
650.5;0;1082;1;1082
651.5;0;1153;3;1153
652.5;0;1176;0;1176
653.5;0;1165;1;1165
654.5;1;1080;0;1080
655.5;4;1142;0;1142
656.5;0;1143;0;1143
657.5;0;1146;0;1146
658.5;0;1132;3;1132
659.5;1;1104;3;1104
660.5;0;1122;1;1122
661.5;1;1099;0;1099
662.5;0;1143;0;1143
663.5;0;1185;1;1185
664.5;0;1130;2;1130
665.5;0;1090;1;1090
666.5;0;1152;2;1152
667.5;3;1082;1;1082
668.5;0;1133;1;1133
669.5;3;1138;0;1138
670.5;1;1160;5;1160
671.5;1;1128;1;1128
672.5;3;1200;1;1200
673.5;1;1127;1;1127
674.5;0;1095;0;1095
675.5;2;1122;0;1122
676.5;1;1089;1;1089
677.5;0;1111;3;1111
678.5;0;1107;1;1107
679.5;0;1096;0;1096
680.5;1;1149;1;1149
681.5;0;1140;1;1140
682.5;0;1093;1;1093
683.5;0;1063;1;1063
684.5;1;1113;0;1113
685.5;1;1100;0;1100
686.5;3;1080;2;1080
687.5;1;1102;0;1102
688.5;1;1126;0;1126
689.5;1;1151;0;1151
690.5;0;1076;0;1076
691.5;3;1154;1;1154
692.5;3;1151;2;1151
693.5;0;1152;0;1152
694.5;0;1189;1;1189
695.5;1;1177;0;1177
696.5;1;1071;3;1071
697.5;0;1124;0;1124
698.5;1;1180;2;1180
699.5;0;1131;0;1131
700.5;0;1163;0;1163
701.5;1;1123;0;1123
702.5;0;1130;0;1130
703.5;0;1113;1;1113
704.5;0;1123;1;1123
705.5;1;1164;2;1164
706.5;1;1119;0;1119
707.5;1;1134;1;1134
708.5;0;1124;1;1124
709.5;1;1126;0;1126
710.5;2;1096;0;1096
711.5;3;1142;1;1142
712.5;0;1160;0;1160
713.5;0;1072;0;1072
714.5;0;1096;2;1096
715.5;0;1064;0;1064
716.5;0;1105;1;1105
717.5;1;1198;3;1198
718.5;0;1183;0;1183
719.5;1;1060;0;1060
720.5;2;1146;0;1146
721.5;1;1114;1;1114
722.5;1;1166;1;1166
723.5;0;1121;0;1121
724.5;2;1154;0;1154
725.5;2;1160;0;1160
726.5;1;1140;2;1140
727.5;0;1148;1;1148
728.5;0;1142;1;1142
729.5;2;1136;3;1136
730.5;1;1148;0;1148
731.5;1;1182;0;1182
732.5;2;1179;0;1179
733.5;1;1117;1;1117
734.5;0;1136;3;1136
735.5;0;1134;1;1134
736.5;1;1153;0;1153
737.5;0;1173;1;1173
738.5;0;1164;1;1164
739.5;0;1105;1;1105
740.5;2;1119;1;1119
741.5;1;1127;2;1127
742.5;3;1171;1;1171
743.5;1;1157;0;1157
744.5;0;1102;1;1102
745.5;1;1112;2;1112
746.5;0;1081;0;1081
747.5;1;1132;0;1132
748.5;5;1148;0;1148
749.5;1;1131;0;1131
750.5;0;1105;0;1105
751.5;1;1150;0;1150
752.5;1;1156;0;1156
753.5;1;1156;1;1156
754.5;0;1146;1;1146
755.5;0;1090;1;1090
756.5;1;1148;1;1148
757.5;1;1106;2;1106
758.5;1;1144;0;1144
759.5;0;1110;0;1110
760.5;0;1113;0;1113
761.5;0;1100;1;1100
762.5;1;1129;1;1129
763.5;0;1132;0;1132
764.5;0;1083;1;1083
765.5;2;1131;1;1131
766.5;1;1134;0;1134
767.5;2;1146;2;1146
768.5;0;1134;0;1134
769.5;0;1166;0;1166
770.5;1;1181;0;1181
771.5;0;1126;3;1126
772.5;0;1080;1;1080
773.5;0;1167;0;1167
774.5;1;1105;0;1105
775.5;2;1144;1;1144
776.5;0;1128;1;1128
777.5;0;1101;0;1101
778.5;0;1117;0;1117
779.5;3;1105;1;1105
780.5;1;1152;0;1152
781.5;0;1162;1;1162
782.5;0;1122;2;1122
783.5;1;1177;0;1177
784.5;0;1119;2;1119
785.5;1;1153;0;1153
786.5;0;1140;0;1140
787.5;0;1141;0;1141
788.5;2;1152;0;1152
789.5;0;1109;0;1109
790.5;0;1087;0;1087
791.5;1;1117;0;1117
792.5;2;1153;3;1153
793.5;0;1118;1;1118
794.5;1;1148;2;1148
795.5;0;1163;1;1163
796.5;1;1128;1;1128
797.5;0;1182;0;1182
798.5;0;1158;0;1158
799.5;0;1080;1;1080
800.5;1;1127;3;1127
801.5;0;1143;0;1143
802.5;1;1138;1;1138
803.5;1;1105;2;1105
804.5;1;1148;0;1148
805.5;1;1181;2;1181
806.5;3;1166;0;1166
807.5;1;1049;1;1049
808.5;1;1205;1;1205
809.5;0;1121;1;1121
810.5;0;1190;0;1190
811.5;0;1052;2;1052
812.5;2;1140;0;1140
813.5;2;1202;0;1202
814.5;1;1117;2;1117
815.5;1;1179;1;1179
816.5;2;1174;2;1174
817.5;0;1092;3;1092
818.5;0;1085;2;1085
819.5;0;1132;1;1132
820.5;1;1139;0;1139
821.5;0;1169;0;1169
822.5;2;1113;0;1113
823.5;0;1155;1;1155
824.5;0;1208;0;1208
825.5;0;1045;1;1045
826.5;1;1031;0;1031
827.5;1;1142;3;1142
828.5;0;1124;0;1124
829.5;1;1133;1;1133
830.5;1;1168;1;1168
831.5;3;1098;2;1098
832.5;1;1155;2;1155
833.5;0;1109;1;1109
834.5;1;1121;0;1121
835.5;2;1087;0;1087
836.5;0;1095;0;1095
837.5;2;1126;2;1126
838.5;0;1111;4;1111
839.5;1;1163;0;1163
840.5;1;1100;1;1100
841.5;1;1125;0;1125
842.5;0;1133;1;1133
843.5;1;1136;1;1136
844.5;0;1130;1;1130
845.5;0;1136;2;1136
846.5;1;1151;0;1151
847.5;1;1154;1;1154
848.5;1;1115;1;1115
849.5;1;1164;2;1164
850.5;1;1132;4;1132
851.5;1;1131;1;1131
852.5;1;1122;2;1122
853.5;0;1141;3;1141
854.5;0;1068;2;1068
855.5;2;1123;1;1123
856.5;0;1110;0;1110
857.5;1;1113;0;1113
858.5;1;1164;3;1164
859.5;3;1135;1;1135
860.5;0;1133;2;1133
861.5;1;1074;2;1074
862.5;2;1120;0;1120
863.5;0;1127;1;1127
864.5;1;1092;2;1092
865.5;4;1113;2;1113
866.5;1;1108;0;1108
867.5;0;1138;1;1138
868.5;0;1123;0;1123
869.5;0;1148;1;1148
870.5;1;1065;1;1065
871.5;1;1104;0;1104
872.5;0;1092;1;1092
873.5;1;1063;2;1063
874.5;0;1135;0;1135
875.5;1;1167;1;1167
876.5;0;1067;1;1067
877.5;0;1110;1;1110
878.5;0;1110;1;1110
879.5;3;1153;1;1153
880.5;1;1147;1;1147
881.5;0;1188;1;1188
882.5;0;1172;1;1172
883.5;2;1152;2;1152
884.5;0;1066;1;1066
885.5;0;1094;0;1094
886.5;1;1140;0;1140
887.5;1;1119;0;1119
888.5;0;1138;0;1138
889.5;1;1105;0;1105
890.5;0;1120;2;1120
891.5;0;1145;0;1145
892.5;0;1156;0;1156
893.5;2;1067;0;1067
894.5;0;1086;1;1086
895.5;1;1165;2;1165
896.5;2;1160;2;1160
897.5;0;1146;1;1146
898.5;1;1111;0;1111
899.5;0;1155;0;1155
900.5;1;1086;2;1086
901.5;1;1096;1;1096
902.5;2;1100;1;1100
903.5;0;1134;0;1134
904.5;1;1197;3;1197
905.5;0;1145;2;1145
906.5;1;1109;1;1109
907.5;1;1077;1;1077
908.5;0;1096;1;1096
909.5;0;1145;0;1145
910.5;0;1105;0;1105
911.5;1;1113;1;1113
912.5;0;1161;1;1161
913.5;0;1157;2;1157
914.5;1;1110;0;1110
915.5;0;1137;0;1137
916.5;1;1103;2;1103
917.5;1;1111;1;1111
918.5;1;1099;4;1099
919.5;0;1214;2;1214
920.5;1;1124;3;1124
921.5;0;1159;0;1159
922.5;2;1114;1;1114
923.5;0;1130;1;1130
924.5;0;1136;0;1136
925.5;1;1167;0;1167
926.5;0;1145;0;1145
927.5;1;1140;1;1140
928.5;0;1108;2;1108
929.5;2;1147;1;1147
930.5;1;1092;0;1092
931.5;0;1086;2;1086
932.5;4;1151;2;1151
933.5;0;1086;0;1086
934.5;0;1129;2;1129
935.5;0;1139;2;1139
936.5;0;1149;3;1149
937.5;0;1090;0;1090
938.5;0;1119;4;1119
939.5;0;1145;2;1145
940.5;1;1146;1;1146
941.5;2;1086;0;1086
942.5;1;1100;2;1100
943.5;0;1110;1;1110
944.5;0;1183;1;1183
945.5;1;1136;1;1136
946.5;0;1065;0;1065
947.5;2;1115;0;1115
948.5;1;1176;0;1176
949.5;1;1088;0;1088
950.5;2;1118;1;1118
951.5;1;1147;1;1147
952.5;1;1191;1;1191
953.5;3;1136;2;1136
954.5;0;1088;1;1088
955.5;0;1113;1;1113
956.5;0;1142;3;1142
957.5;1;1123;1;1123
958.5;1;1068;0;1068
959.5;0;1090;1;1090
960.5;2;1126;1;1126
961.5;0;1155;1;1155
962.5;1;1131;1;1131
963.5;2;1192;0;1192
964.5;1;1174;1;1174
965.5;1;1089;0;1089
966.5;1;1097;2;1097
967.5;1;1144;0;1144
968.5;1;1159;1;1159
969.5;0;1076;0;1076
970.5;0;1058;1;1058
971.5;2;1120;0;1120
972.5;0;1157;0;1157
973.5;0;1115;0;1115
974.5;3;1064;0;1064
975.5;1;1172;3;1172
976.5;1;1149;2;1149
977.5;0;1113;0;1113
978.5;0;1074;1;1074
979.5;2;1092;2;1092
980.5;2;1081;0;1081
981.5;2;1097;1;1097
982.5;0;1192;2;1192
983.5;1;1197;0;1197
984.5;3;1094;0;1094
985.5;0;1107;1;1107
986.5;1;1162;0;1162
987.5;0;1017;2;1017
988.5;2;1130;1;1130
989.5;2;1140;2;1140
990.5;0;1070;0;1070
991.5;1;1183;1;1183
992.5;0;1103;1;1103
993.5;1;1141;2;1141
994.5;0;1177;2;1177
