BinCenter (ps);Histo01;Histo02;Histo03;Histo04
153.5;0;1059;1;1059
154.5;0;1022;0;1022
155.5;1;1044;0;1044
156.5;0;1066;2;1066
157.5;0;1178;1;1178
158.5;0;1109;1;1109
159.5;0;1144;1;1144
160.5;0;1148;3;1148
161.5;0;1075;0;1075
162.5;1;1155;1;1155
163.5;0;1108;1;1108
164.5;1;1071;0;1071
165.5;2;1106;0;1106
166.5;0;1172;1;1172
167.5;2;1193;2;1193
168.5;1;1120;1;1120
169.5;0;1105;3;1105
170.5;1;1088;1;1088
171.5;0;1115;2;1115
172.5;3;1141;2;1141
173.5;1;1172;0;1172
174.5;2;1075;2;1075
175.5;1;1162;0;1162
176.5;1;1134;1;1134
177.5;0;1139;5;1139
178.5;0;1048;0;1048
179.5;1;1135;0;1135
180.5;0;1073;1;1073
181.5;1;1134;1;1134
182.5;0;1174;4;1174
183.5;0;1079;0;1079
184.5;3;1123;1;1123
185.5;0;1119;3;1119
186.5;1;1124;1;1124
187.5;0;1114;2;1114
188.5;2;1097;0;1097
189.5;1;1161;2;1161
190.5;0;1110;1;1110
191.5;2;1155;1;1155
192.5;0;1090;0;1090
193.5;2;1068;0;1068
194.5;1;1110;0;1110
195.5;1;1100;1;1100
196.5;2;1152;2;1152
197.5;1;1090;0;1090
198.5;0;1179;0;1179
199.5;0;1132;1;1132
200.5;0;1147;1;1147
201.5;0;1144;0;1144
202.5;2;1096;0;1096
203.5;1;1138;0;1138
204.5;0;1131;1;1131
205.5;1;1107;1;1107
206.5;0;1098;1;1098
207.5;0;1138;2;1138
208.5;0;1159;1;1159
209.5;1;1156;2;1156
210.5;1;1121;0;1121
211.5;3;1141;1;1141
212.5;0;1116;3;1116
213.5;1;1082;0;1082
214.5;0;1136;1;1136
215.5;0;1075;1;1075
216.5;1;1126;0;1126
217.5;1;1111;0;1111
218.5;2;1111;0;1111
219.5;1;1144;0;1144
220.5;2;1184;0;1184
221.5;1;1093;0;1093
222.5;1;1175;2;1175
223.5;1;1159;0;1159
224.5;1;1077;0;1077
225.5;2;1102;2;1102
226.5;0;1063;1;1063
227.5;2;1093;2;1093
228.5;0;1176;0;1176
229.5;3;1054;0;1054
230.5;1;1129;0;1129
231.5;1;1128;0;1128
232.5;2;1091;1;1091
233.5;1;1079;4;1079
234.5;1;1145;1;1145
235.5;1;1097;1;1097
236.5;2;1129;1;1129
237.5;1;1107;1;1107
238.5;2;1035;1;1035
239.5;0;1101;1;1101
240.5;1;1098;1;1098
241.5;2;1048;2;1048
242.5;0;1079;1;1079
243.5;0;1069;0;1069
244.5;2;1120;2;1120
245.5;0;1153;0;1153
246.5;0;1103;3;1103
247.5;1;1217;1;1217
248.5;0;1105;2;1105
249.5;0;1077;3;1077
250.5;1;1114;1;1114
251.5;0;1069;2;1069
252.5;2;1139;0;1139
253.5;1;1131;1;1131
254.5;1;1102;1;1102
255.5;0;1179;1;1179
256.5;2;1087;2;1087
257.5;0;1105;0;1105
258.5;0;1145;0;1145
259.5;0;1122;0;1122
260.5;0;1174;1;1174
261.5;1;1154;2;1154
262.5;0;1122;0;1122
263.5;2;1154;4;1154
264.5;1;1118;0;1118
265.5;0;1131;1;1131
266.5;2;1141;2;1141
267.5;0;1108;2;1108
268.5;1;1098;0;1098
269.5;0;1128;0;1128
270.5;1;1107;0;1107
271.5;0;1105;1;1105
272.5;1;1147;1;1147
273.5;2;1076;1;1076
274.5;0;1156;0;1156
275.5;1;1044;2;1044
276.5;1;1105;0;1105
277.5;0;1096;0;1096
278.5;2;1115;1;1115
279.5;0;1120;1;1120
280.5;1;1075;1;1075
281.5;0;1087;0;1087
282.5;3;1188;0;1188
283.5;0;1147;2;1147
284.5;0;1112;2;1112
285.5;1;1111;0;1111
286.5;2;1169;0;1169
287.5;2;1159;1;1159
288.5;0;1095;0;1095
289.5;0;1081;1;1081
290.5;0;1158;0;1158
291.5;1;1106;0;1106
292.5;0;1155;2;1155
293.5;3;1062;0;1062
294.5;2;1115;0;1115
295.5;1;1113;0;1113
296.5;1;1150;1;1150
297.5;0;1137;0;1137
298.5;0;1203;0;1203
299.5;1;1086;0;1086
300.5;3;1140;0;1140
301.5;1;1184;2;1184
302.5;0;1162;0;1162
303.5;2;1087;2;1087
304.5;2;1096;2;1096
305.5;0;1126;0;1126
306.5;1;1166;0;1166
307.5;0;1183;2;1183
308.5;2;1139;0;1139
309.5;2;1143;2;1143
310.5;1;1091;0;1091
311.5;1;1156;0;1156
312.5;1;1152;0;1152
313.5;0;1186;1;1186
314.5;0;1152;4;1152
315.5;1;1109;0;1109
316.5;3;1083;0;1083
317.5;0;1125;1;1125
318.5;1;1102;0;1102
319.5;0;1137;0;1137
320.5;0;1189;1;1189
321.5;0;1056;1;1056
322.5;1;1136;2;1136
323.5;2;1120;1;1120
324.5;1;1144;1;1144
325.5;1;1133;2;1133
326.5;0;1090;1;1090
327.5;1;1095;0;1095
328.5;0;1136;1;1136
329.5;0;1169;3;1169
330.5;1;1110;0;1110
331.5;2;1118;1;1118
332.5;1;1146;2;1146
333.5;1;1137;3;1137
334.5;1;1127;2;1127
335.5;1;1097;0;1097
336.5;1;1126;0;1126
337.5;0;1101;1;1101
338.5;0;1119;1;1119
339.5;1;1106;1;1106
340.5;2;1172;2;1172
341.5;0;1079;0;1079
342.5;2;1080;0;1080
343.5;0;1090;1;1090
344.5;1;1095;0;1095
345.5;0;1158;2;1158
346.5;0;1124;0;1124
347.5;1;1142;0;1142
348.5;1;1177;0;1177
349.5;0;1148;0;1148
350.5;1;1136;0;1136
351.5;1;1086;3;1086
352.5;0;1135;2;1135
353.5;1;1168;0;1168
354.5;1;1141;1;1141
355.5;0;1117;1;1117
356.5;0;1149;2;1149
357.5;1;1117;3;1117
358.5;1;1112;0;1112
359.5;0;1203;0;1203
360.5;0;1156;0;1156
361.5;1;1078;2;1078
362.5;1;1075;1;1075
363.5;1;1127;1;1127
364.5;0;1127;0;1127
365.5;1;1092;0;1092
366.5;0;1108;0;1108
367.5;0;1053;0;1053
368.5;0;1171;0;1171
369.5;1;1098;0;1098
370.5;1;1180;0;1180
371.5;2;1127;2;1127
372.5;0;1189;2;1189
373.5;0;1138;0;1138
374.5;1;1131;1;1131
375.5;0;1148;0;1148
376.5;0;1141;2;1141
377.5;1;1113;1;1113
378.5;0;1130;3;1130
379.5;0;1129;3;1129
380.5;0;1132;1;1132
381.5;0;1147;3;1147
382.5;0;1132;0;1132
383.5;1;1121;0;1121
384.5;1;1130;0;1130
385.5;0;1102;1;1102
386.5;1;1178;1;1178
387.5;0;1102;2;1102
388.5;0;1075;1;1075
389.5;0;1120;0;1120
390.5;0;1095;1;1095
391.5;1;1127;1;1127
392.5;1;1101;0;1101
393.5;0;1158;0;1158
394.5;1;1150;0;1150
395.5;2;1138;1;1138
396.5;2;1102;0;1102
397.5;0;1184;0;1184
398.5;0;1134;1;1134
399.5;2;1042;0;1042
400.5;0;1114;1;1114
401.5;0;1150;1;1150
402.5;1;1113;2;1113
403.5;0;1080;1;1080
404.5;0;1081;2;1081
405.5;1;1111;1;1111
406.5;0;1122;0;1122
407.5;1;1155;0;1155
408.5;0;1179;0;1179
409.5;3;1098;1;1098
410.5;0;1118;0;1118
411.5;1;1073;0;1073
412.5;2;1152;0;1152
413.5;2;1182;0;1182
414.5;1;1130;0;1130
415.5;0;1104;0;1104
416.5;0;1168;1;1168
417.5;1;1133;1;1133
418.5;0;1159;2;1159
419.5;3;1168;0;1168
420.5;0;1151;0;1151
421.5;4;1125;5;1125
422.5;0;1097;3;1097
423.5;5;1106;0;1106
424.5;1;1128;0;1128
425.5;2;1128;3;1128
426.5;2;1151;2;1151
427.5;0;1117;3;1117
428.5;1;1099;1;1099
429.5;1;1109;3;1109
430.5;4;1124;0;1124
431.5;1;1213;1;1213
432.5;1;1110;1;1110
433.5;1;1149;1;1149
434.5;0;1141;1;1141
435.5;0;1113;0;1113
436.5;1;1112;3;1112
437.5;3;1176;0;1176
438.5;1;1136;1;1136
439.5;2;1124;0;1124
440.5;1;1051;0;1051
441.5;1;1138;1;1138
442.5;1;1123;0;1123
443.5;0;1150;0;1150
444.5;1;1140;0;1140
445.5;1;1132;0;1132
446.5;1;1115;1;1115
447.5;0;1148;2;1148
448.5;1;1109;2;1109
449.5;1;1084;1;1084
450.5;1;1147;0;1147
451.5;1;1125;2;1125
452.5;1;1117;0;1117
453.5;0;1101;3;1101
454.5;1;1112;1;1112
455.5;0;1075;2;1075
456.5;0;1147;1;1147
457.5;1;1133;0;1133
458.5;0;1075;0;1075
459.5;0;1124;2;1124
460.5;0;1076;0;1076
461.5;2;1069;1;1069
462.5;0;1082;3;1082
463.5;3;1191;0;1191
464.5;0;1145;1;1145
465.5;0;1068;2;1068
466.5;2;1090;2;1090
467.5;2;1128;0;1128
468.5;1;1186;2;1186
469.5;1;1119;2;1119
470.5;3;1128;3;1128
471.5;2;1180;2;1180
472.5;0;1095;5;1095
473.5;0;1127;0;1127
474.5;3;1132;1;1132
475.5;2;1178;1;1178
476.5;0;1102;2;1102
477.5;2;1108;0;1108
478.5;1;1179;0;1179
479.5;1;1107;1;1107
480.5;1;1116;1;1116
481.5;2;1078;2;1078
482.5;0;1111;0;1111
483.5;0;1100;1;1100
484.5;1;1130;1;1130
485.5;1;1064;1;1064
486.5;2;1143;1;1143
487.5;1;1068;0;1068
488.5;1;1073;0;1073
489.5;0;1172;1;1172
490.5;1;1174;0;1174
491.5;2;1186;0;1186
492.5;0;1099;0;1099
493.5;0;1073;1;1073
494.5;0;1184;0;1184
495.5;0;1142;0;1142
496.5;2;1160;2;1160
497.5;1;1124;1;1124
498.5;1;1153;1;1153
499.5;0;1145;0;1145
500.5;1;1135;4;1135
501.5;1;1127;0;1127
502.5;0;1123;0;1123
503.5;0;1149;0;1149
504.5;0;1119;1;1119
505.5;2;1077;2;1077
506.5;0;1113;2;1113
507.5;2;1095;1;1095
508.5;2;1159;2;1159
509.5;0;1198;1;1198
510.5;0;1138;0;1138
511.5;0;1175;1;1175
512.5;0;1135;0;1135
513.5;2;1131;0;1131
514.5;2;1085;1;1085
515.5;0;1080;1;1080
516.5;0;1037;0;1037
517.5;2;1086;0;1086
518.5;0;1139;1;1139
519.5;2;1097;2;1097
520.5;0;1086;1;1086
521.5;1;1116;0;1116
522.5;3;1157;3;1157
523.5;0;1160;2;1160
524.5;0;1059;0;1059
525.5;0;1138;1;1138
526.5;2;1121;3;1121
527.5;1;1147;1;1147
528.5;0;1132;1;1132
529.5;0;1164;1;1164
530.5;1;1117;1;1117
531.5;1;1035;2;1035
532.5;2;1157;0;1157
533.5;0;1114;0;1114
534.5;1;1199;1;1199
535.5;3;1050;0;1050
536.5;0;1111;0;1111
537.5;2;1117;0;1117
538.5;0;1136;1;1136
539.5;1;1079;2;1079
540.5;0;1101;2;1101
541.5;0;1078;0;1078
542.5;2;1103;5;1103
543.5;0;1085;0;1085
544.5;0;1133;1;1133
545.5;2;1191;0;1191
546.5;1;1127;1;1127
547.5;0;1126;0;1126
548.5;0;1100;1;1100
549.5;1;1149;1;1149
550.5;1;1140;1;1140
551.5;0;1140;2;1140
552.5;0;1079;0;1079
553.5;1;1125;1;1125
554.5;1;1043;2;1043
555.5;0;1100;1;1100
556.5;1;1152;2;1152
557.5;1;1093;1;1093
558.5;1;1099;1;1099
559.5;2;1109;0;1109
560.5;0;1054;1;1054
561.5;1;1098;1;1098
562.5;1;1119;0;1119
563.5;1;1050;0;1050
564.5;1;1099;0;1099
565.5;0;1106;2;1106
566.5;0;1128;1;1128
567.5;1;1081;0;1081
568.5;0;1094;1;1094
569.5;0;1072;0;1072
570.5;2;1116;0;1116
571.5;1;1085;1;1085
572.5;0;1095;0;1095
573.5;0;1108;0;1108
574.5;0;1164;1;1164
575.5;0;1107;3;1107
576.5;0;1061;2;1061
577.5;2;1164;1;1164
578.5;0;1170;0;1170
579.5;2;1099;1;1099
580.5;1;1095;1;1095
581.5;0;1119;0;1119
582.5;1;1150;3;1150
583.5;2;1172;0;1172
584.5;0;1055;4;1055
585.5;1;1104;1;1104
586.5;1;1084;0;1084
587.5;2;1097;1;1097
588.5;1;1174;0;1174
589.5;1;1135;2;1135
590.5;2;1117;1;1117
591.5;2;1118;0;1118
592.5;1;1097;0;1097
593.5;2;1026;2;1026
594.5;0;1110;0;1110
595.5;2;1124;0;1124
596.5;1;1116;1;1116
597.5;1;1128;1;1128
598.5;3;1096;1;1096
599.5;1;1121;1;1121
600.5;2;1165;1;1165
601.5;2;1188;0;1188
602.5;1;1101;1;1101
603.5;0;1215;1;1215
604.5;2;1118;2;1118
605.5;2;1142;1;1142
606.5;1;1147;0;1147
607.5;0;1047;0;1047
608.5;1;1078;1;1078
609.5;0;1190;0;1190
610.5;1;1121;0;1121
611.5;1;1062;0;1062
612.5;0;1206;1;1206
613.5;0;1118;2;1118
614.5;0;1136;1;1136
615.5;1;1130;1;1130
616.5;1;1159;1;1159
617.5;1;1093;0;1093
618.5;0;1173;0;1173
619.5;3;1147;0;1147
620.5;0;1124;1;1124
621.5;0;1139;1;1139
622.5;1;1128;1;1128
623.5;0;1073;1;1073
624.5;1;1064;1;1064
625.5;3;1164;1;1164
626.5;1;1131;1;1131
627.5;2;1082;1;1082
628.5;1;1063;0;1063
629.5;2;1141;0;1141
630.5;0;1122;0;1122
631.5;1;1167;0;1167
632.5;2;1091;1;1091
633.5;3;1074;1;1074
634.5;0;1101;0;1101
635.5;0;1162;0;1162
636.5;0;1123;1;1123
637.5;1;1064;0;1064
638.5;0;1072;1;1072
639.5;2;1107;0;1107
640.5;1;1147;0;1147
641.5;1;1100;0;1100
642.5;2;1110;2;1110
643.5;0;1163;1;1163
644.5;0;1126;0;1126
645.5;1;1070;0;1070
646.5;1;1129;1;1129
647.5;1;1102;1;1102
648.5;0;1126;2;1126
649.5;1;1080;0;1080
650.5;1;1087;0;1087
651.5;2;1094;0;1094
652.5;1;1137;0;1137
653.5;1;1175;1;1175
654.5;0;1127;1;1127
655.5;1;1113;0;1113
656.5;1;1139;2;1139
657.5;0;1127;0;1127
658.5;0;1109;3;1109
659.5;0;1086;1;1086
660.5;0;1165;1;1165
661.5;1;1121;0;1121
662.5;0;1157;0;1157
663.5;0;1139;3;1139
664.5;0;1172;2;1172
665.5;1;1088;0;1088
666.5;0;1159;0;1159
667.5;2;1165;1;1165
668.5;1;1085;0;1085
669.5;0;1129;1;1129
670.5;1;1157;2;1157
671.5;1;1137;1;1137
672.5;1;1113;2;1113
673.5;1;1074;3;1074
674.5;0;1141;0;1141
675.5;0;1150;1;1150
676.5;1;1118;0;1118
677.5;0;1115;0;1115
678.5;0;1103;2;1103
679.5;0;1056;0;1056
680.5;0;1098;2;1098
681.5;1;1159;0;1159
682.5;1;1095;1;1095
683.5;0;1105;1;1105
684.5;0;1133;1;1133
685.5;1;1158;1;1158
686.5;2;1128;2;1128
687.5;0;1092;1;1092
688.5;0;1126;4;1126
689.5;0;1200;0;1200
690.5;1;1150;0;1150
691.5;0;1152;1;1152
692.5;0;1087;0;1087
693.5;0;1104;3;1104
694.5;2;1074;1;1074
695.5;0;1132;2;1132
696.5;2;1165;2;1165
697.5;0;1134;2;1134
698.5;1;1111;1;1111
699.5;0;1251;0;1251
700.5;3;1137;0;1137
701.5;0;1168;1;1168
702.5;2;1132;1;1132
703.5;4;1164;1;1164
704.5;2;1134;0;1134
705.5;1;1087;0;1087
706.5;0;1138;0;1138
707.5;0;1122;0;1122
708.5;2;1163;0;1163
709.5;1;1072;1;1072
710.5;0;1126;2;1126
711.5;0;1160;0;1160
712.5;0;1132;0;1132
713.5;1;1124;4;1124
714.5;0;1151;0;1151
715.5;1;1086;0;1086
716.5;2;1035;1;1035
717.5;0;1077;2;1077
718.5;0;1109;0;1109
719.5;0;1173;0;1173
720.5;0;1133;1;1133
721.5;1;1111;0;1111
722.5;1;1049;1;1049
723.5;0;1084;0;1084
724.5;1;1083;2;1083
725.5;3;1119;1;1119
726.5;1;1152;0;1152
727.5;0;1158;1;1158
728.5;3;1162;1;1162
729.5;0;1145;0;1145
730.5;0;1093;1;1093
731.5;1;1146;0;1146
732.5;1;1085;0;1085
733.5;0;1107;0;1107
734.5;1;1149;0;1149
735.5;2;1141;0;1141
736.5;1;1104;0;1104
737.5;1;1147;0;1147
738.5;3;1069;3;1069
739.5;0;1105;0;1105
740.5;2;1102;0;1102
741.5;1;1102;0;1102
742.5;1;1077;0;1077
743.5;0;1151;0;1151
744.5;2;1171;1;1171
745.5;0;1069;0;1069
746.5;2;1096;2;1096
747.5;2;1137;1;1137
748.5;1;1121;0;1121
749.5;0;1143;1;1143
750.5;2;1180;2;1180
751.5;2;1096;1;1096
752.5;0;1131;1;1131
753.5;0;1131;1;1131
754.5;1;1137;2;1137
755.5;2;1163;1;1163
756.5;3;1166;1;1166
757.5;0;1171;2;1171
758.5;2;1174;1;1174
759.5;0;1119;0;1119
760.5;0;1100;0;1100
761.5;3;1162;0;1162
762.5;2;1095;0;1095
763.5;0;1108;3;1108
764.5;0;1115;2;1115
765.5;0;1190;2;1190
766.5;0;1113;2;1113
767.5;1;1163;2;1163
768.5;2;1094;1;1094
769.5;0;1115;0;1115
770.5;2;1129;0;1129
771.5;0;1113;0;1113
772.5;1;1093;1;1093
773.5;1;1093;1;1093
774.5;0;1099;0;1099
775.5;1;1194;0;1194
776.5;1;1140;0;1140
777.5;1;1145;1;1145
778.5;2;1130;0;1130
779.5;3;1068;1;1068
780.5;0;1144;2;1144
781.5;0;1158;0;1158
782.5;1;1177;3;1177
783.5;1;1174;0;1174
784.5;1;1132;1;1132
785.5;1;1116;1;1116
786.5;0;1170;1;1170
787.5;0;1165;0;1165
788.5;4;1099;2;1099
789.5;4;1059;0;1059
790.5;1;1081;2;1081
791.5;1;1160;1;1160
792.5;1;1234;0;1234
793.5;1;1156;2;1156
794.5;4;1160;1;1160
795.5;2;1147;1;1147
796.5;2;1069;1;1069
797.5;0;1109;2;1109
798.5;3;1107;3;1107
799.5;1;1116;1;1116
800.5;0;1084;2;1084
801.5;0;1166;2;1166
802.5;0;1169;1;1169
803.5;0;1118;1;1118
804.5;0;1175;0;1175
805.5;1;1170;0;1170
806.5;0;1114;0;1114
807.5;2;1142;0;1142
808.5;0;1130;1;1130
809.5;0;1151;1;1151
810.5;0;1096;1;1096
811.5;1;1145;1;1145
812.5;2;1116;0;1116
813.5;1;1109;2;1109
814.5;0;1108;0;1108
815.5;2;1176;1;1176
816.5;0;1166;1;1166
817.5;1;1149;0;1149
818.5;1;1136;2;1136
819.5;0;1116;2;1116
820.5;0;1105;1;1105
821.5;0;1163;2;1163
822.5;0;1096;2;1096
823.5;0;1044;0;1044
824.5;0;1158;2;1158
825.5;1;1101;1;1101
826.5;0;1206;2;1206
827.5;0;1109;1;1109
828.5;2;1115;1;1115
829.5;2;1147;1;1147
830.5;1;1095;1;1095
831.5;2;1092;1;1092
832.5;4;1143;0;1143
833.5;1;1090;1;1090
834.5;1;1127;2;1127
835.5;0;1121;0;1121
836.5;2;1100;0;1100
837.5;1;1107;1;1107
838.5;1;1190;1;1190
839.5;2;1092;2;1092
840.5;0;1122;2;1122
841.5;1;1153;1;1153
842.5;0;1091;2;1091
843.5;1;1168;1;1168
844.5;3;1136;1;1136
845.5;1;1087;0;1087
846.5;0;1160;1;1160
847.5;2;1126;2;1126
848.5;2;1130;1;1130
849.5;2;1197;1;1197
850.5;0;1153;1;1153
851.5;0;1121;0;1121
852.5;0;1111;1;1111
853.5;1;1106;0;1106
854.5;1;1098;1;1098
855.5;2;1114;1;1114
856.5;0;1182;1;1182
857.5;1;1108;2;1108
858.5;1;1143;0;1143
859.5;3;1142;0;1142
860.5;1;1164;0;1164
861.5;1;1114;1;1114
862.5;0;1149;1;1149
863.5;4;1114;0;1114
864.5;0;1115;1;1115
865.5;1;1089;1;1089
866.5;0;1128;1;1128
867.5;0;1109;0;1109
868.5;1;1077;1;1077
869.5;1;1098;2;1098
870.5;1;1064;1;1064
871.5;1;1134;2;1134
872.5;3;1076;1;1076
873.5;1;1116;1;1116
874.5;0;1140;2;1140
875.5;0;1125;1;1125
876.5;0;1104;1;1104
877.5;1;1103;0;1103
878.5;2;1068;0;1068
879.5;1;1107;0;1107
880.5;0;1137;0;1137
881.5;2;1115;0;1115
882.5;0;1119;2;1119
883.5;1;1174;2;1174
884.5;2;1149;0;1149
885.5;0;1076;2;1076
886.5;1;1099;2;1099
887.5;0;1110;0;1110
888.5;0;1171;2;1171
889.5;0;1132;0;1132
890.5;1;1136;2;1136
891.5;0;1183;1;1183
892.5;1;1095;0;1095
893.5;1;1145;1;1145
894.5;1;1097;3;1097
895.5;0;1063;1;1063
896.5;0;1044;2;1044
897.5;1;1131;1;1131
898.5;1;1078;1;1078
899.5;2;1080;1;1080
900.5;0;1177;2;1177
901.5;2;1112;3;1112
902.5;2;1090;2;1090
903.5;1;1115;1;1115
904.5;1;1106;1;1106
905.5;0;1081;0;1081
906.5;1;1060;1;1060
907.5;3;1101;1;1101
908.5;0;1122;2;1122
909.5;1;1128;2;1128
910.5;0;1097;1;1097
911.5;0;1096;0;1096
912.5;0;1170;1;1170
913.5;0;1109;1;1109
914.5;0;1153;1;1153
915.5;1;1133;2;1133
916.5;1;1096;3;1096
917.5;2;1133;1;1133
918.5;0;1105;1;1105
919.5;3;1084;0;1084
920.5;0;1054;2;1054
921.5;1;1117;0;1117
922.5;1;1152;1;1152
923.5;2;1099;0;1099
924.5;1;1092;2;1092
925.5;0;1089;1;1089
926.5;1;1103;0;1103
927.5;0;1163;2;1163
928.5;0;1037;0;1037
929.5;1;1162;0;1162
930.5;2;1087;2;1087
931.5;1;1136;1;1136
932.5;0;1084;0;1084
933.5;4;1110;0;1110
934.5;0;1091;1;1091
935.5;1;1099;1;1099
936.5;0;1064;1;1064
937.5;1;1126;1;1126
938.5;1;1104;0;1104
939.5;0;1086;0;1086
940.5;3;1089;0;1089
941.5;0;1073;0;1073
942.5;0;1157;2;1157
943.5;0;1075;2;1075
944.5;2;1084;1;1084
945.5;1;1099;0;1099
946.5;1;1151;1;1151
947.5;0;1186;1;1186
948.5;1;1103;1;1103
949.5;0;1127;0;1127
950.5;0;1080;1;1080
951.5;2;1093;0;1093
952.5;1;1138;3;1138
953.5;1;1160;0;1160
954.5;1;1125;1;1125
955.5;0;1099;0;1099
956.5;0;1100;0;1100
957.5;4;1131;1;1131
958.5;0;1141;2;1141
959.5;1;1127;1;1127
960.5;1;1122;2;1122
961.5;0;1035;1;1035
962.5;0;1125;1;1125
963.5;0;1103;2;1103
964.5;1;1169;0;1169
965.5;0;1159;1;1159
966.5;1;1138;0;1138
967.5;0;1154;0;1154
968.5;0;1057;0;1057
969.5;0;1112;0;1112
970.5;2;1117;1;1117
971.5;0;1118;2;1118
972.5;0;1022;3;1022
973.5;0;1156;1;1156
974.5;2;1112;1;1112
975.5;1;1118;1;1118
976.5;0;1099;1;1099
977.5;1;1113;0;1113
978.5;1;1110;0;1110
979.5;0;1162;1;1162
980.5;0;1182;0;1182
981.5;0;1119;1;1119
982.5;0;1130;1;1130
983.5;0;1071;0;1071
984.5;0;1119;0;1119
985.5;2;1113;1;1113
986.5;3;1112;0;1112
987.5;0;1136;0;1136
988.5;0;1099;0;1099
989.5;1;1099;0;1099
990.5;2;1204;0;1204
991.5;1;1074;2;1074
992.5;1;1061;2;1061
993.5;2;1135;0;1135
994.5;0;1079;0;1079
