BinCenter (ps);Histo01;Histo02;Histo03;Histo04
227.5;0;1187;0;1187
228.5;1;1159;1;1159
229.5;1;1156;1;1156
230.5;0;1118;0;1118
231.5;0;1147;0;1147
232.5;0;1168;0;1168
233.5;0;1119;2;1119
234.5;3;1133;2;1133
235.5;1;1186;4;1186
236.5;2;1188;2;1188
237.5;1;1152;1;1152
238.5;0;1133;0;1133
239.5;0;1172;0;1172
240.5;0;1132;0;1132
241.5;1;1106;0;1106
242.5;1;1152;0;1152
243.5;1;1148;1;1148
244.5;2;1139;1;1139
245.5;0;1191;0;1191
246.5;0;1152;2;1152
247.5;0;1162;1;1162
248.5;2;1144;0;1144
249.5;1;1082;1;1082
250.5;1;1119;3;1119
251.5;0;1134;3;1134
252.5;0;1165;0;1165
253.5;1;1118;2;1118
254.5;0;1178;2;1178
255.5;0;1181;1;1181
256.5;1;1116;1;1116
257.5;1;1167;1;1167
258.5;1;1146;2;1146
259.5;2;1144;1;1144
260.5;2;1190;2;1190
261.5;0;1099;0;1099
262.5;2;1187;3;1187
263.5;2;1090;0;1090
264.5;1;1120;1;1120
265.5;1;1131;1;1131
266.5;0;1193;0;1193
267.5;1;1142;1;1142
268.5;0;1131;1;1131
269.5;0;1134;2;1134
270.5;0;1120;0;1120
271.5;1;1187;1;1187
272.5;1;1082;0;1082
273.5;1;1165;1;1165
274.5;0;1120;1;1120
275.5;1;1216;0;1216
276.5;0;1181;2;1181
277.5;0;1225;1;1225
278.5;1;1145;0;1145
279.5;0;1152;0;1152
280.5;1;1110;1;1110
281.5;1;1149;0;1149
282.5;0;1199;0;1199
283.5;0;1153;2;1153
284.5;2;1153;0;1153
285.5;4;1127;1;1127
286.5;2;1137;0;1137
287.5;0;1165;2;1165
288.5;1;1142;1;1142
289.5;3;1122;2;1122
290.5;0;1149;1;1149
291.5;2;1143;0;1143
292.5;2;1269;2;1269
293.5;0;1108;0;1108
294.5;0;1156;0;1156
295.5;0;1107;1;1107
296.5;1;1173;0;1173
297.5;1;1100;1;1100
298.5;0;1153;1;1153
299.5;0;1105;1;1105
300.5;0;1178;1;1178
301.5;1;1167;1;1167
302.5;0;1147;0;1147
303.5;0;1133;1;1133
304.5;0;1155;0;1155
305.5;3;1137;0;1137
306.5;2;1177;3;1177
307.5;0;1160;0;1160
308.5;0;1119;0;1119
309.5;0;1142;2;1142
310.5;1;1106;0;1106
311.5;1;1135;0;1135
312.5;0;1138;0;1138
313.5;0;1170;0;1170
314.5;1;1087;0;1087
315.5;1;1127;1;1127
316.5;0;1255;1;1255
317.5;1;1114;0;1114
318.5;0;1202;0;1202
319.5;1;1090;1;1090
320.5;2;1124;0;1124
321.5;0;1180;0;1180
322.5;2;1143;0;1143
323.5;2;1150;0;1150
324.5;2;1104;1;1104
325.5;0;1079;0;1079
326.5;0;1132;0;1132
327.5;0;1157;0;1157
328.5;0;1090;1;1090
329.5;0;1136;1;1136
330.5;1;1138;1;1138
331.5;0;1223;1;1223
332.5;3;1207;1;1207
333.5;0;1108;1;1108
334.5;1;1167;1;1167
335.5;0;1118;0;1118
336.5;1;1137;2;1137
337.5;0;1147;1;1147
338.5;1;1163;2;1163
339.5;1;1141;2;1141
340.5;1;1143;0;1143
341.5;0;1198;1;1198
342.5;0;1193;0;1193
343.5;1;1096;0;1096
344.5;2;1115;0;1115
345.5;0;1221;1;1221
346.5;1;1123;1;1123
347.5;1;1126;1;1126
348.5;3;1187;0;1187
349.5;0;1088;1;1088
350.5;2;1149;0;1149
351.5;0;1185;0;1185
352.5;0;1168;0;1168
353.5;1;1136;1;1136
354.5;0;1081;0;1081
355.5;1;1133;0;1133
356.5;3;1140;1;1140
357.5;1;1116;2;1116
358.5;1;1161;0;1161
359.5;0;1122;0;1122
360.5;0;1179;0;1179
361.5;1;1139;0;1139
362.5;1;1162;0;1162
363.5;1;1112;3;1112
364.5;1;1145;0;1145
365.5;0;1128;1;1128
366.5;1;1131;2;1131
367.5;0;1103;0;1103
368.5;0;1141;0;1141
369.5;0;1145;1;1145
370.5;1;1172;1;1172
371.5;2;1187;1;1187
372.5;1;1161;1;1161
373.5;1;1075;0;1075
374.5;0;1138;0;1138
375.5;1;1153;0;1153
376.5;1;1174;1;1174
377.5;0;1149;2;1149
378.5;0;1146;1;1146
379.5;0;1158;0;1158
380.5;4;1227;1;1227
381.5;0;1188;1;1188
382.5;0;1155;0;1155
383.5;2;1145;1;1145
384.5;2;1133;1;1133
385.5;3;1120;2;1120
386.5;1;1103;1;1103
387.5;2;1084;0;1084
388.5;0;1110;0;1110
389.5;1;1139;1;1139
390.5;1;1159;0;1159
391.5;1;1129;2;1129
392.5;1;1117;0;1117
393.5;0;1145;1;1145
394.5;2;1143;1;1143
395.5;2;1161;3;1161
396.5;2;1123;1;1123
397.5;0;1165;1;1165
398.5;3;1167;2;1167
399.5;2;1222;1;1222
400.5;1;1156;2;1156
401.5;1;1131;0;1131
402.5;1;1162;0;1162
403.5;1;1166;2;1166
404.5;1;1111;0;1111
405.5;3;1133;0;1133
406.5;1;1166;1;1166
407.5;0;1171;0;1171
408.5;2;1207;0;1207
409.5;1;1102;0;1102
410.5;2;1168;1;1168
411.5;1;1132;0;1132
412.5;0;1119;0;1119
413.5;2;1141;0;1141
414.5;1;1175;0;1175
415.5;3;1196;2;1196
416.5;0;1207;1;1207
417.5;1;1154;0;1154
418.5;0;1147;2;1147
419.5;2;1114;1;1114
420.5;1;1135;1;1135
421.5;0;1124;0;1124
422.5;2;1110;0;1110
423.5;0;1264;1;1264
424.5;0;1121;1;1121
425.5;1;1131;1;1131
426.5;0;1164;0;1164
427.5;1;1092;1;1092
428.5;0;1132;1;1132
429.5;1;1049;1;1049
430.5;1;1096;0;1096
431.5;0;1184;1;1184
432.5;0;1128;1;1128
433.5;1;1120;3;1120
434.5;0;1150;0;1150
435.5;0;1103;1;1103
436.5;1;1123;2;1123
437.5;0;1150;0;1150
438.5;1;1142;2;1142
439.5;2;1174;2;1174
440.5;1;1197;0;1197
441.5;1;1100;2;1100
442.5;1;1106;1;1106
443.5;1;1096;1;1096
444.5;2;1137;1;1137
445.5;1;1142;1;1142
446.5;0;1154;0;1154
447.5;1;1183;2;1183
448.5;2;1143;2;1143
449.5;0;1163;0;1163
450.5;1;1092;2;1092
451.5;0;1140;2;1140
452.5;3;1176;0;1176
453.5;0;1103;1;1103
454.5;0;1234;1;1234
455.5;0;1154;0;1154
456.5;2;1184;2;1184
457.5;0;1161;1;1161
458.5;1;1161;0;1161
459.5;1;1105;1;1105
460.5;2;1085;1;1085
461.5;2;1156;3;1156
462.5;0;1177;0;1177
463.5;1;1175;2;1175
464.5;0;1186;1;1186
465.5;0;1157;3;1157
466.5;3;1108;1;1108
467.5;1;1062;1;1062
468.5;0;1138;1;1138
469.5;2;1148;0;1148
470.5;1;1148;2;1148
471.5;1;1156;1;1156
472.5;0;1119;2;1119
473.5;1;1162;1;1162
474.5;1;1151;0;1151
475.5;1;1112;2;1112
476.5;0;1114;1;1114
477.5;1;1110;0;1110
478.5;2;1136;2;1136
479.5;0;1136;2;1136
480.5;2;1061;0;1061
481.5;0;1098;0;1098
482.5;2;1179;1;1179
483.5;0;1090;1;1090
484.5;1;1131;0;1131
485.5;1;1123;0;1123
486.5;3;1159;0;1159
487.5;5;1177;3;1177
488.5;0;1136;2;1136
489.5;1;1140;1;1140
490.5;2;1110;1;1110
491.5;1;1148;0;1148
492.5;1;1159;0;1159
493.5;0;1121;1;1121
494.5;0;1159;1;1159
495.5;0;1192;0;1192
496.5;1;1111;0;1111
497.5;1;1127;1;1127
498.5;1;1098;0;1098
499.5;2;1132;2;1132
500.5;1;1146;1;1146
501.5;2;1084;1;1084
502.5;1;1159;1;1159
503.5;0;1161;0;1161
504.5;0;1123;0;1123
505.5;3;1161;1;1161
506.5;2;1156;0;1156
507.5;0;1153;3;1153
508.5;0;1127;1;1127
509.5;0;1144;0;1144
510.5;0;1128;0;1128
511.5;2;1052;0;1052
512.5;1;1128;0;1128
513.5;0;1166;0;1166
514.5;0;1113;1;1113
515.5;3;1090;1;1090
516.5;0;1133;2;1133
517.5;1;1116;1;1116
518.5;2;1126;0;1126
519.5;0;1097;0;1097
520.5;0;1162;0;1162
521.5;0;1084;1;1084
522.5;1;1161;1;1161
523.5;0;1131;1;1131
524.5;2;1143;1;1143
525.5;0;1102;1;1102
526.5;0;1094;1;1094
527.5;1;1122;0;1122
528.5;1;1128;1;1128
529.5;0;1129;3;1129
530.5;1;1134;0;1134
531.5;0;1112;1;1112
532.5;0;1169;1;1169
533.5;2;1143;1;1143
534.5;0;1084;1;1084
535.5;2;1077;0;1077
536.5;2;1176;3;1176
537.5;0;1088;0;1088
538.5;4;1101;0;1101
539.5;0;1154;2;1154
540.5;2;1112;1;1112
541.5;2;1123;1;1123
542.5;1;1183;1;1183
543.5;1;1153;0;1153
544.5;2;1138;0;1138
545.5;0;1122;2;1122
546.5;2;1198;1;1198
547.5;0;1087;0;1087
548.5;0;1098;1;1098
549.5;3;1156;0;1156
550.5;0;1106;0;1106
551.5;2;1187;0;1187
552.5;1;1175;1;1175
553.5;3;1152;0;1152
554.5;1;1119;1;1119
555.5;2;1110;0;1110
556.5;2;1115;2;1115
557.5;3;1072;0;1072
558.5;0;1108;1;1108
559.5;1;1191;1;1191
560.5;3;1124;1;1124
561.5;0;1135;1;1135
562.5;0;1117;2;1117
563.5;2;1054;0;1054
564.5;2;1096;1;1096
565.5;0;1046;0;1046
566.5;2;1123;0;1123
567.5;1;1162;0;1162
568.5;0;1166;1;1166
569.5;0;1132;1;1132
570.5;1;1146;2;1146
571.5;2;1117;1;1117
572.5;0;1098;0;1098
573.5;0;1118;0;1118
574.5;1;1108;1;1108
575.5;0;1150;3;1150
576.5;0;1088;2;1088
577.5;3;1147;1;1147
578.5;1;1109;0;1109
579.5;0;1198;0;1198
580.5;0;1097;1;1097
581.5;2;1131;4;1131
582.5;1;1143;0;1143
583.5;0;1114;0;1114
584.5;1;1151;1;1151
585.5;1;1132;1;1132
586.5;0;1165;1;1165
587.5;0;1151;0;1151
588.5;2;1137;0;1137
589.5;0;1191;0;1191
590.5;3;1164;2;1164
591.5;0;1172;1;1172
592.5;1;1089;1;1089
593.5;1;1169;2;1169
594.5;2;1089;1;1089
595.5;2;1112;0;1112
596.5;4;1155;0;1155
597.5;0;1147;0;1147
598.5;0;1159;0;1159
599.5;1;1086;0;1086
600.5;0;1146;0;1146
601.5;1;1142;1;1142
602.5;1;1149;1;1149
603.5;3;1146;1;1146
604.5;0;1120;2;1120
605.5;1;1130;0;1130
606.5;1;1121;0;1121
607.5;0;1134;1;1134
608.5;0;1162;0;1162
609.5;0;1180;2;1180
610.5;2;1160;3;1160
611.5;1;1077;1;1077
612.5;0;1133;0;1133
613.5;1;1143;1;1143
614.5;3;1195;0;1195
615.5;1;1143;1;1143
616.5;1;1134;2;1134
617.5;0;1165;3;1165
618.5;2;1103;0;1103
619.5;2;1155;2;1155
620.5;2;1143;1;1143
621.5;0;1172;0;1172
622.5;3;1136;2;1136
623.5;0;1160;0;1160
624.5;1;1105;0;1105
625.5;3;1129;1;1129
626.5;0;1163;0;1163
627.5;0;1114;1;1114
628.5;1;1156;0;1156
629.5;1;1148;0;1148
630.5;0;1128;0;1128
631.5;1;1045;0;1045
632.5;3;1157;0;1157
633.5;2;1163;1;1163
634.5;0;1082;3;1082
635.5;3;1131;3;1131
636.5;1;1179;0;1179
637.5;0;1209;1;1209
638.5;2;1155;1;1155
639.5;0;1127;1;1127
640.5;3;1128;1;1128
641.5;0;1173;0;1173
642.5;2;1142;2;1142
643.5;1;1142;1;1142
644.5;1;1086;1;1086
645.5;0;1110;2;1110
646.5;0;1075;0;1075
647.5;1;1116;0;1116
648.5;1;1098;2;1098
649.5;2;1133;0;1133
650.5;0;1122;1;1122
651.5;0;1164;1;1164
652.5;0;1121;0;1121
653.5;0;1150;0;1150
654.5;1;1081;1;1081
655.5;1;1145;2;1145
656.5;0;1151;3;1151
657.5;0;1164;2;1164
658.5;1;1180;1;1180
659.5;0;1224;1;1224
660.5;2;1103;1;1103
661.5;0;1183;3;1183
662.5;0;1161;0;1161
663.5;1;1112;1;1112
664.5;2;1133;1;1133
665.5;0;1123;5;1123
666.5;0;1172;0;1172
667.5;1;1118;3;1118
668.5;1;1139;1;1139
669.5;2;1107;1;1107
670.5;1;1159;1;1159
671.5;1;1197;2;1197
672.5;2;1162;0;1162
673.5;0;1121;2;1121
674.5;0;1200;2;1200
675.5;1;1175;1;1175
676.5;1;1189;0;1189
677.5;2;1155;1;1155
678.5;2;1174;0;1174
679.5;1;1106;1;1106
680.5;1;1226;0;1226
681.5;1;1119;0;1119
682.5;2;1146;1;1146
683.5;2;1169;2;1169
684.5;3;1101;2;1101
685.5;0;1164;2;1164
686.5;1;1155;1;1155
687.5;2;1166;0;1166
688.5;0;1139;0;1139
689.5;0;1119;0;1119
690.5;1;1131;0;1131
691.5;1;1129;2;1129
692.5;1;1137;0;1137
693.5;0;1205;1;1205
694.5;2;1129;3;1129
695.5;0;1146;0;1146
696.5;2;1103;0;1103
697.5;1;1134;1;1134
698.5;0;1081;0;1081
699.5;2;1140;1;1140
700.5;1;1157;0;1157
701.5;0;1119;1;1119
702.5;1;1134;0;1134
703.5;1;1137;1;1137
704.5;1;1211;0;1211
705.5;1;1137;0;1137
706.5;0;1108;2;1108
707.5;2;1115;1;1115
708.5;0;1130;1;1130
709.5;0;1098;2;1098
710.5;1;1203;0;1203
711.5;0;1106;2;1106
712.5;2;1159;3;1159
713.5;0;1189;0;1189
714.5;1;1103;0;1103
715.5;2;1127;0;1127
716.5;1;1091;1;1091
717.5;2;1180;2;1180
718.5;1;1080;1;1080
719.5;1;1171;1;1171
720.5;1;1151;1;1151
721.5;0;1140;0;1140
722.5;0;1123;1;1123
723.5;1;1106;0;1106
724.5;0;1115;1;1115
725.5;0;1107;2;1107
726.5;1;1116;0;1116
727.5;0;1108;0;1108
728.5;0;1140;0;1140
729.5;1;1178;0;1178
730.5;0;1142;1;1142
731.5;0;1130;0;1130
732.5;2;1163;1;1163
733.5;1;1127;1;1127
734.5;2;1124;3;1124
735.5;0;1158;2;1158
736.5;1;1128;3;1128
737.5;0;1129;0;1129
738.5;2;1183;0;1183
739.5;0;1168;0;1168
740.5;0;1128;0;1128
741.5;1;1088;1;1088
742.5;2;1149;2;1149
743.5;0;1151;1;1151
744.5;0;1164;0;1164
745.5;1;1112;1;1112
746.5;1;1184;1;1184
747.5;0;1126;0;1126
748.5;0;1133;0;1133
749.5;1;1143;2;1143
750.5;1;1118;0;1118
751.5;2;1136;0;1136
752.5;2;1099;1;1099
753.5;0;1130;0;1130
754.5;0;1110;1;1110
755.5;0;1124;2;1124
756.5;2;1132;2;1132
757.5;2;1134;2;1134
758.5;2;1111;1;1111
759.5;0;1166;1;1166
760.5;1;1154;0;1154
761.5;0;1159;1;1159
762.5;1;1109;1;1109
763.5;3;1116;1;1116
764.5;1;1154;2;1154
765.5;0;1131;0;1131
766.5;0;1143;2;1143
767.5;0;1195;2;1195
768.5;1;1163;1;1163
769.5;0;1225;1;1225
770.5;1;1163;3;1163
771.5;1;1126;1;1126
772.5;1;1103;1;1103
773.5;2;1197;0;1197
774.5;0;1129;0;1129
775.5;1;1098;0;1098
776.5;0;1115;1;1115
777.5;1;1176;0;1176
778.5;0;1168;3;1168
779.5;0;1138;2;1138
780.5;0;1133;0;1133
781.5;0;1206;2;1206
782.5;0;1160;0;1160
783.5;0;1201;0;1201
784.5;0;1124;0;1124
785.5;0;1106;0;1106
786.5;0;1145;0;1145
787.5;1;1186;0;1186
788.5;1;1095;1;1095
789.5;0;1163;2;1163
790.5;0;1136;0;1136
791.5;1;1167;2;1167
792.5;0;1192;0;1192
793.5;1;1198;0;1198
794.5;0;1120;2;1120
795.5;1;1174;0;1174
796.5;0;1174;1;1174
797.5;3;1117;2;1117
798.5;0;1117;2;1117
799.5;1;1072;1;1072
800.5;2;1138;2;1138
801.5;0;1054;0;1054
802.5;1;1119;0;1119
803.5;1;1190;1;1190
804.5;1;1132;0;1132
805.5;0;1145;0;1145
806.5;1;1129;0;1129
807.5;2;1187;2;1187
808.5;0;1129;2;1129
809.5;0;1129;0;1129
810.5;1;1165;0;1165
811.5;0;1181;0;1181
812.5;0;1106;1;1106
813.5;0;1097;2;1097
814.5;3;1167;1;1167
815.5;0;1131;1;1131
816.5;1;1108;0;1108
817.5;0;1120;2;1120
818.5;0;1090;0;1090
819.5;0;1179;0;1179
820.5;1;1096;2;1096
821.5;4;1139;0;1139
822.5;0;1111;2;1111
823.5;0;1159;0;1159
824.5;1;1146;2;1146
825.5;0;1104;0;1104
826.5;1;1127;1;1127
827.5;0;1136;2;1136
828.5;1;1174;1;1174
829.5;0;1118;1;1118
830.5;0;1146;0;1146
831.5;3;1119;0;1119
832.5;1;1181;1;1181
833.5;1;1062;2;1062
834.5;1;1183;1;1183
835.5;0;1137;0;1137
836.5;1;1181;1;1181
837.5;2;1115;2;1115
838.5;1;1104;1;1104
839.5;0;1077;1;1077
840.5;0;1159;0;1159
841.5;0;1090;0;1090
842.5;2;1101;1;1101
843.5;2;1129;1;1129
844.5;0;1133;1;1133
845.5;2;1087;1;1087
846.5;2;1100;0;1100
847.5;1;1087;0;1087
848.5;1;1117;3;1117
849.5;1;1119;0;1119
850.5;1;1155;0;1155
851.5;1;1122;1;1122
852.5;0;1108;2;1108
853.5;3;1134;2;1134
854.5;2;1115;1;1115
855.5;1;1133;0;1133
856.5;1;1208;1;1208
857.5;3;1059;1;1059
858.5;0;1163;0;1163
859.5;2;1132;1;1132
860.5;1;1046;1;1046
861.5;1;1143;0;1143
862.5;1;1155;1;1155
863.5;2;1070;1;1070
864.5;1;1158;1;1158
865.5;0;1086;1;1086
866.5;0;1166;1;1166
867.5;1;1169;1;1169
868.5;0;1157;0;1157
869.5;2;1208;0;1208
870.5;1;1163;2;1163
871.5;0;1161;1;1161
872.5;1;1100;1;1100
873.5;1;1062;2;1062
874.5;1;1156;1;1156
875.5;1;1118;0;1118
876.5;1;1171;1;1171
877.5;0;1133;2;1133
878.5;1;1153;0;1153
879.5;0;1140;0;1140
880.5;0;1121;1;1121
881.5;1;1134;2;1134
882.5;0;1139;0;1139
883.5;0;1167;0;1167
884.5;3;1093;0;1093
885.5;0;1159;1;1159
886.5;2;1043;0;1043
887.5;2;1180;0;1180
888.5;0;1109;0;1109
889.5;0;1088;1;1088
890.5;2;1098;0;1098
891.5;0;1162;2;1162
892.5;0;1172;4;1172
893.5;0;1154;1;1154
894.5;0;1158;1;1158
895.5;1;1137;0;1137
896.5;1;1130;0;1130
897.5;1;1140;2;1140
898.5;3;1148;1;1148
899.5;1;1130;0;1130
900.5;2;1136;1;1136
901.5;2;1171;2;1171
902.5;3;1114;0;1114
903.5;0;1090;0;1090
904.5;0;1165;0;1165
905.5;0;1146;1;1146
906.5;1;1163;1;1163
907.5;1;1154;2;1154
908.5;2;1124;1;1124
909.5;1;1131;1;1131
910.5;0;1130;2;1130
911.5;1;1157;0;1157
912.5;1;1100;0;1100
913.5;2;1161;1;1161
914.5;1;1136;0;1136
915.5;1;1148;0;1148
916.5;1;1148;0;1148
917.5;1;1182;0;1182
918.5;1;1146;1;1146
919.5;1;1141;2;1141
920.5;0;1167;4;1167
921.5;0;1110;1;1110
922.5;0;1091;1;1091
923.5;3;1147;1;1147
924.5;2;1109;0;1109
925.5;3;1124;2;1124
926.5;1;1141;0;1141
927.5;2;1136;0;1136
928.5;2;1134;0;1134
929.5;0;1164;2;1164
930.5;1;1045;0;1045
931.5;3;1101;0;1101
932.5;0;1171;1;1171
933.5;0;1171;1;1171
934.5;1;1092;2;1092
935.5;0;1084;2;1084
936.5;0;1081;2;1081
937.5;1;1125;0;1125
938.5;1;1142;0;1142
939.5;2;1174;0;1174
940.5;0;1085;2;1085
941.5;0;1181;1;1181
942.5;2;1125;1;1125
943.5;1;1137;0;1137
944.5;1;1198;0;1198
945.5;0;1095;1;1095
946.5;0;1163;2;1163
947.5;3;1195;3;1195
948.5;3;1114;1;1114
949.5;1;1191;2;1191
950.5;0;1097;0;1097
951.5;0;1096;2;1096
952.5;0;1119;1;1119
953.5;2;1161;0;1161
954.5;0;1098;2;1098
955.5;1;1129;0;1129
956.5;2;1118;1;1118
957.5;3;1130;0;1130
958.5;2;1066;3;1066
959.5;0;1202;2;1202
960.5;0;1158;1;1158
961.5;0;1148;1;1148
962.5;1;1138;1;1138
963.5;0;1134;2;1134
964.5;1;1123;2;1123
965.5;1;1170;3;1170
966.5;1;1082;1;1082
967.5;1;1158;1;1158
968.5;0;1127;2;1127
969.5;1;1156;0;1156
970.5;2;1130;1;1130
971.5;0;1127;1;1127
972.5;0;1121;0;1121
973.5;0;1156;3;1156
974.5;0;1182;0;1182
975.5;0;1199;1;1199
976.5;3;1181;0;1181
977.5;1;1154;0;1154
978.5;2;1133;3;1133
979.5;0;1103;0;1103
980.5;3;1211;0;1211
981.5;1;1077;2;1077
982.5;3;1069;1;1069
983.5;0;1163;1;1163
984.5;2;1160;2;1160
985.5;1;1173;0;1173
986.5;0;1171;0;1171
987.5;3;1066;1;1066
988.5;0;1121;0;1121
989.5;0;1179;0;1179
990.5;1;1194;4;1194
991.5;0;1166;0;1166
992.5;0;1128;1;1128
993.5;1;1139;0;1139
994.5;1;1175;0;1175
