BinCenter (ps);Histo01;Histo02;Histo03;Histo04
117.5;0;1066;1;1066
118.5;2;1100;1;1100
119.5;1;1115;0;1115
120.5;1;1075;0;1075
121.5;0;1140;0;1140
122.5;2;1084;1;1084
123.5;0;1123;2;1123
124.5;0;1165;2;1165
125.5;1;1118;0;1118
126.5;1;1079;2;1079
127.5;1;1114;0;1114
128.5;0;1100;0;1100
129.5;0;1097;1;1097
130.5;1;1105;1;1105
131.5;1;1121;1;1121
132.5;0;1175;1;1175
133.5;0;1058;0;1058
134.5;0;1085;1;1085
135.5;0;1113;1;1113
136.5;3;1124;0;1124
137.5;0;1083;0;1083
138.5;2;1065;1;1065
139.5;1;1080;0;1080
140.5;1;1138;1;1138
141.5;1;1104;1;1104
142.5;2;1142;2;1142
143.5;0;1127;0;1127
144.5;1;1066;1;1066
145.5;2;1102;0;1102
146.5;1;1135;1;1135
147.5;0;1136;0;1136
148.5;1;1080;1;1080
149.5;0;1096;0;1096
150.5;2;1156;0;1156
151.5;1;1089;1;1089
152.5;0;1098;1;1098
153.5;1;1135;0;1135
154.5;2;1153;0;1153
155.5;1;1099;1;1099
156.5;0;1145;0;1145
157.5;1;1119;2;1119
158.5;1;1057;1;1057
159.5;1;1064;2;1064
160.5;1;1077;1;1077
161.5;1;1166;0;1166
162.5;0;1105;2;1105
163.5;1;1054;2;1054
164.5;0;1142;2;1142
165.5;0;1106;1;1106
166.5;0;1088;0;1088
167.5;0;1075;0;1075
168.5;1;1103;0;1103
169.5;0;1080;0;1080
170.5;1;1153;1;1153
171.5;0;1103;0;1103
172.5;0;1157;0;1157
173.5;0;1119;1;1119
174.5;2;1191;0;1191
175.5;0;1150;0;1150
176.5;2;1102;0;1102
177.5;0;1156;1;1156
178.5;1;1118;3;1118
179.5;1;1136;0;1136
180.5;3;1036;0;1036
181.5;1;1069;3;1069
182.5;0;1116;1;1116
183.5;1;1151;1;1151
184.5;0;1088;1;1088
185.5;1;1154;1;1154
186.5;0;1080;0;1080
187.5;1;1122;1;1122
188.5;0;1080;0;1080
189.5;1;1116;1;1116
190.5;3;1110;0;1110
191.5;0;1084;0;1084
192.5;3;1096;1;1096
193.5;0;1110;0;1110
194.5;0;1142;0;1142
195.5;1;1111;1;1111
196.5;0;1106;1;1106
197.5;1;1051;0;1051
198.5;2;1137;1;1137
199.5;1;1076;0;1076
200.5;1;1070;0;1070
201.5;2;1126;0;1126
202.5;1;1095;0;1095
203.5;1;1104;0;1104
204.5;1;1172;1;1172
205.5;1;1210;1;1210
206.5;0;1140;0;1140
207.5;0;1117;1;1117
208.5;1;1143;0;1143
209.5;0;1098;1;1098
210.5;1;1087;0;1087
211.5;0;1062;3;1062
212.5;0;1121;2;1121
213.5;0;1097;0;1097
214.5;2;1089;2;1089
215.5;0;1074;2;1074
216.5;1;1086;3;1086
217.5;0;1118;0;1118
218.5;1;1094;0;1094
219.5;0;1133;1;1133
220.5;1;1085;0;1085
221.5;1;1119;0;1119
222.5;1;1068;1;1068
223.5;1;1121;1;1121
224.5;0;1128;1;1128
225.5;0;1140;4;1140
226.5;1;1141;1;1141
227.5;1;1141;1;1141
228.5;2;1148;0;1148
229.5;0;1119;0;1119
230.5;4;1142;1;1142
231.5;1;1068;1;1068
232.5;0;1047;0;1047
233.5;3;1098;0;1098
234.5;1;1123;1;1123
235.5;2;1138;1;1138
236.5;1;1064;1;1064
237.5;3;1183;1;1183
238.5;0;1105;0;1105
239.5;2;1162;0;1162
240.5;2;1135;1;1135
241.5;2;1172;0;1172
242.5;0;1121;0;1121
243.5;2;1144;1;1144
244.5;0;1096;2;1096
245.5;2;1052;1;1052
246.5;2;1140;1;1140
247.5;2;1134;0;1134
248.5;2;1107;0;1107
249.5;1;1149;0;1149
250.5;0;1157;0;1157
251.5;2;1060;2;1060
252.5;1;1095;1;1095
253.5;1;1064;0;1064
254.5;1;1123;1;1123
255.5;0;1141;2;1141
256.5;1;1079;2;1079
257.5;2;1123;1;1123
258.5;0;1042;2;1042
259.5;0;1068;0;1068
260.5;0;1175;1;1175
261.5;1;1068;2;1068
262.5;2;1142;0;1142
263.5;1;1140;0;1140
264.5;1;1106;0;1106
265.5;0;1143;0;1143
266.5;0;1134;0;1134
267.5;2;1135;2;1135
268.5;0;1124;0;1124
269.5;1;1086;0;1086
270.5;1;1108;2;1108
271.5;0;1146;0;1146
272.5;2;1111;1;1111
273.5;1;1112;2;1112
274.5;3;1107;0;1107
275.5;0;1112;0;1112
276.5;0;1106;2;1106
277.5;1;1123;0;1123
278.5;1;1067;0;1067
279.5;0;1067;2;1067
280.5;4;1107;2;1107
281.5;1;1151;0;1151
282.5;0;1097;1;1097
283.5;0;1128;2;1128
284.5;2;1078;1;1078
285.5;1;1148;1;1148
286.5;0;1143;1;1143
287.5;1;1184;3;1184
288.5;1;1079;2;1079
289.5;2;1077;1;1077
290.5;1;1114;1;1114
291.5;1;1158;0;1158
292.5;0;1154;1;1154
293.5;1;1138;0;1138
294.5;2;1145;0;1145
295.5;1;1088;1;1088
296.5;2;1137;0;1137
297.5;3;1101;0;1101
298.5;0;1192;3;1192
299.5;1;1095;0;1095
300.5;1;1106;0;1106
301.5;1;1139;3;1139
302.5;0;1129;1;1129
303.5;0;1064;1;1064
304.5;0;1114;1;1114
305.5;1;1097;0;1097
306.5;3;1102;0;1102
307.5;1;1084;2;1084
308.5;1;1158;0;1158
309.5;0;1107;1;1107
310.5;2;1091;1;1091
311.5;0;1163;3;1163
312.5;1;1105;0;1105
313.5;0;1102;1;1102
314.5;0;1117;0;1117
315.5;2;1145;1;1145
316.5;3;1112;1;1112
317.5;0;1151;1;1151
318.5;1;1197;2;1197
319.5;1;1130;2;1130
320.5;2;1106;2;1106
321.5;0;1190;1;1190
322.5;1;1150;0;1150
323.5;0;1131;2;1131
324.5;1;1102;2;1102
325.5;2;1125;0;1125
326.5;2;1123;3;1123
327.5;1;1103;1;1103
328.5;2;1120;0;1120
329.5;0;1085;2;1085
330.5;1;1098;2;1098
331.5;1;1089;1;1089
332.5;0;1105;1;1105
333.5;1;1141;0;1141
334.5;1;1126;1;1126
335.5;3;1141;1;1141
336.5;1;1159;2;1159
337.5;1;1122;1;1122
338.5;3;1103;0;1103
339.5;0;1158;2;1158
340.5;2;1126;0;1126
341.5;3;1123;1;1123
342.5;2;1122;1;1122
343.5;0;1152;1;1152
344.5;1;1113;0;1113
345.5;0;1124;1;1124
346.5;1;1144;0;1144
347.5;0;1134;2;1134
348.5;1;1079;0;1079
349.5;1;1093;1;1093
350.5;1;1142;0;1142
351.5;0;1123;2;1123
352.5;1;1101;1;1101
353.5;0;1189;0;1189
354.5;0;1110;0;1110
355.5;0;1183;0;1183
356.5;0;1140;1;1140
357.5;1;1119;0;1119
358.5;1;1165;0;1165
359.5;3;1133;0;1133
360.5;0;1163;2;1163
361.5;0;1078;2;1078
362.5;1;1113;0;1113
363.5;1;1110;0;1110
364.5;2;1174;0;1174
365.5;3;1090;2;1090
366.5;0;1158;1;1158
367.5;0;1118;0;1118
368.5;1;1083;1;1083
369.5;0;1167;2;1167
370.5;1;1079;2;1079
371.5;0;1090;1;1090
372.5;1;1076;0;1076
373.5;0;1110;1;1110
374.5;2;1081;1;1081
375.5;1;1037;1;1037
376.5;1;1122;2;1122
377.5;1;1058;0;1058
378.5;0;1063;0;1063
379.5;0;1079;1;1079
380.5;1;1085;3;1085
381.5;3;1148;1;1148
382.5;0;1071;1;1071
383.5;0;1153;2;1153
384.5;0;1141;0;1141
385.5;1;1150;1;1150
386.5;1;1109;0;1109
387.5;1;1068;0;1068
388.5;1;1075;2;1075
389.5;0;1121;0;1121
390.5;1;1140;0;1140
391.5;2;1139;2;1139
392.5;2;1145;0;1145
393.5;1;1162;0;1162
394.5;3;1099;0;1099
395.5;1;1119;0;1119
396.5;2;1113;0;1113
397.5;1;1121;1;1121
398.5;0;1058;2;1058
399.5;1;1138;0;1138
400.5;2;1161;2;1161
401.5;3;1172;3;1172
402.5;0;1141;0;1141
403.5;2;1095;1;1095
404.5;1;1123;0;1123
405.5;1;1150;0;1150
406.5;0;1148;0;1148
407.5;0;1094;1;1094
408.5;1;1102;1;1102
409.5;1;1112;0;1112
410.5;1;1120;1;1120
411.5;3;1120;0;1120
412.5;0;1112;0;1112
413.5;1;1145;1;1145
414.5;1;1109;0;1109
415.5;0;1211;0;1211
416.5;0;1080;0;1080
417.5;0;1050;0;1050
418.5;2;1122;2;1122
419.5;0;1102;0;1102
420.5;0;1162;1;1162
421.5;0;1116;2;1116
422.5;0;1167;0;1167
423.5;0;1123;1;1123
424.5;0;1097;1;1097
425.5;1;1115;0;1115
426.5;0;1186;0;1186
427.5;1;1133;0;1133
428.5;0;1131;2;1131
429.5;0;1159;1;1159
430.5;1;1143;0;1143
431.5;1;1065;0;1065
432.5;0;1103;0;1103
433.5;1;1135;1;1135
434.5;2;1072;2;1072
435.5;0;1151;1;1151
436.5;0;1101;0;1101
437.5;1;1133;2;1133
438.5;1;1123;1;1123
439.5;2;1068;0;1068
440.5;1;1111;1;1111
441.5;0;1156;0;1156
442.5;1;1117;0;1117
443.5;0;1153;1;1153
444.5;1;1092;0;1092
445.5;0;1103;0;1103
446.5;0;1027;2;1027
447.5;0;1090;0;1090
448.5;0;1188;1;1188
449.5;1;1086;0;1086
450.5;1;1090;0;1090
451.5;1;1165;0;1165
452.5;1;1062;1;1062
453.5;0;1118;0;1118
454.5;1;1088;1;1088
455.5;2;1134;1;1134
456.5;0;1141;2;1141
457.5;1;1090;0;1090
458.5;4;1094;0;1094
459.5;1;1099;2;1099
460.5;0;1094;2;1094
461.5;0;1081;1;1081
462.5;1;1081;1;1081
463.5;1;1150;1;1150
464.5;1;1099;2;1099
465.5;1;1058;0;1058
466.5;0;1055;0;1055
467.5;0;1179;0;1179
468.5;0;1089;1;1089
469.5;4;1115;3;1115
470.5;0;1125;0;1125
471.5;1;1142;0;1142
472.5;0;1074;0;1074
473.5;2;1134;0;1134
474.5;1;1091;0;1091
475.5;2;1116;1;1116
476.5;1;1098;0;1098
477.5;0;1138;2;1138
478.5;0;1126;0;1126
479.5;2;1068;1;1068
480.5;1;1100;0;1100
481.5;1;1131;0;1131
482.5;0;1076;2;1076
483.5;2;1097;0;1097
484.5;3;1081;0;1081
485.5;1;1186;1;1186
486.5;2;1161;0;1161
487.5;0;1118;2;1118
488.5;2;1130;0;1130
489.5;1;1102;1;1102
490.5;1;1090;0;1090
491.5;0;1126;0;1126
492.5;1;1192;1;1192
493.5;0;1151;0;1151
494.5;0;1071;0;1071
495.5;4;1136;2;1136
496.5;0;1131;1;1131
497.5;0;1113;1;1113
498.5;0;1168;0;1168
499.5;0;1153;0;1153
500.5;1;1102;1;1102
501.5;1;1100;0;1100
502.5;2;1106;0;1106
503.5;2;1144;0;1144
504.5;1;1106;1;1106
505.5;0;1118;0;1118
506.5;0;1056;0;1056
507.5;0;1102;0;1102
508.5;1;1154;0;1154
509.5;0;1116;0;1116
510.5;0;1112;1;1112
511.5;1;1166;1;1166
512.5;0;1091;1;1091
513.5;2;1098;2;1098
514.5;1;1121;1;1121
515.5;2;1182;1;1182
516.5;0;1119;0;1119
517.5;0;1087;0;1087
518.5;1;1076;1;1076
519.5;1;1174;0;1174
520.5;1;1087;0;1087
521.5;1;1088;0;1088
522.5;1;1081;0;1081
523.5;0;1010;1;1010
524.5;0;1142;1;1142
525.5;0;1098;0;1098
526.5;0;1106;2;1106
527.5;0;1151;0;1151
528.5;0;1129;2;1129
529.5;1;1119;0;1119
530.5;0;1112;0;1112
531.5;0;1071;0;1071
532.5;0;1139;0;1139
533.5;0;1104;2;1104
534.5;0;1114;0;1114
535.5;0;1098;0;1098
536.5;0;1124;1;1124
537.5;3;1116;0;1116
538.5;4;1131;0;1131
539.5;1;1049;1;1049
540.5;4;1122;1;1122
541.5;1;1160;0;1160
542.5;1;1117;0;1117
543.5;1;1124;1;1124
544.5;1;1096;0;1096
545.5;0;1127;2;1127
546.5;1;1163;0;1163
547.5;1;1055;0;1055
548.5;1;1099;0;1099
549.5;1;1134;2;1134
550.5;0;1060;0;1060
551.5;0;1092;2;1092
552.5;1;1123;0;1123
553.5;1;1148;2;1148
554.5;2;1160;0;1160
555.5;1;1145;1;1145
556.5;4;1121;0;1121
557.5;1;1170;0;1170
558.5;1;1057;2;1057
559.5;2;1041;1;1041
560.5;0;1018;0;1018
561.5;0;1113;1;1113
562.5;1;1182;0;1182
563.5;0;1104;0;1104
564.5;0;1078;1;1078
565.5;0;1119;0;1119
566.5;0;1093;0;1093
567.5;0;1151;0;1151
568.5;0;1099;1;1099
569.5;0;1170;0;1170
570.5;1;1090;0;1090
571.5;2;1077;0;1077
572.5;3;1102;1;1102
573.5;0;1126;2;1126
574.5;2;1091;1;1091
575.5;1;1127;0;1127
576.5;1;1098;1;1098
577.5;1;1123;0;1123
578.5;0;1133;0;1133
579.5;1;1142;1;1142
580.5;0;1141;1;1141
581.5;0;1145;0;1145
582.5;2;1073;2;1073
583.5;1;1104;1;1104
584.5;2;1147;2;1147
585.5;0;1113;0;1113
586.5;1;1135;1;1135
587.5;1;1065;0;1065
588.5;0;1095;1;1095
589.5;1;1138;3;1138
590.5;2;1110;0;1110
591.5;1;1189;0;1189
592.5;1;1120;1;1120
593.5;0;1076;0;1076
594.5;1;1140;1;1140
595.5;1;1121;2;1121
596.5;0;1108;0;1108
597.5;1;1109;0;1109
598.5;0;1119;1;1119
599.5;2;1151;0;1151
600.5;0;1101;1;1101
601.5;1;1080;4;1080
602.5;0;1120;1;1120
603.5;0;1133;1;1133
604.5;1;1134;0;1134
605.5;1;1105;1;1105
606.5;0;1091;5;1091
607.5;0;1130;0;1130
608.5;1;1112;1;1112
609.5;3;1109;1;1109
610.5;0;1119;1;1119
611.5;1;1089;1;1089
612.5;2;1103;1;1103
613.5;0;1126;1;1126
614.5;2;1154;0;1154
615.5;2;1143;1;1143
616.5;0;1125;0;1125
617.5;3;1131;3;1131
618.5;2;1086;0;1086
619.5;0;1103;1;1103
620.5;0;1154;0;1154
621.5;1;1156;0;1156
622.5;0;1151;0;1151
623.5;1;1102;3;1102
624.5;0;1161;2;1161
625.5;3;1122;0;1122
626.5;0;1157;0;1157
627.5;1;1070;0;1070
628.5;1;1093;0;1093
629.5;3;1105;0;1105
630.5;0;1145;0;1145
631.5;1;1128;2;1128
632.5;1;1140;0;1140
633.5;0;1146;1;1146
634.5;1;1155;0;1155
635.5;0;1085;0;1085
636.5;1;1131;0;1131
637.5;0;1081;0;1081
638.5;0;1169;0;1169
639.5;2;1121;4;1121
640.5;0;1135;1;1135
641.5;1;1125;1;1125
642.5;0;1104;1;1104
643.5;1;1100;0;1100
644.5;0;1143;0;1143
645.5;1;1100;0;1100
646.5;1;1135;1;1135
647.5;0;1185;2;1185
648.5;1;1126;0;1126
649.5;1;1077;2;1077
650.5;0;1081;3;1081
651.5;2;1126;0;1126
652.5;0;1161;0;1161
653.5;2;1101;1;1101
654.5;0;1131;0;1131
655.5;0;1149;1;1149
656.5;2;1099;1;1099
657.5;1;1100;1;1100
658.5;0;1156;0;1156
659.5;0;1108;1;1108
660.5;1;1138;1;1138
661.5;2;1101;1;1101
662.5;0;1071;1;1071
663.5;1;1151;1;1151
664.5;0;1148;1;1148
665.5;0;1106;1;1106
666.5;0;1087;3;1087
667.5;1;1101;3;1101
668.5;0;1123;1;1123
669.5;1;1134;0;1134
670.5;1;1139;1;1139
671.5;1;1107;0;1107
672.5;1;1072;1;1072
673.5;1;1183;2;1183
674.5;1;1141;1;1141
675.5;0;1160;0;1160
676.5;1;1112;1;1112
677.5;3;1165;1;1165
678.5;0;1115;0;1115
679.5;0;1134;0;1134
680.5;0;1127;0;1127
681.5;0;1121;1;1121
682.5;0;1087;1;1087
683.5;1;1136;1;1136
684.5;0;1114;2;1114
685.5;0;1125;0;1125
686.5;1;1137;1;1137
687.5;3;1097;1;1097
688.5;2;1081;1;1081
689.5;1;1184;0;1184
690.5;0;1175;0;1175
691.5;0;1167;1;1167
692.5;2;1088;1;1088
693.5;1;1083;2;1083
694.5;0;1113;1;1113
695.5;2;1148;0;1148
696.5;2;1153;0;1153
697.5;1;1085;1;1085
698.5;0;1109;1;1109
699.5;0;1165;2;1165
700.5;0;1047;1;1047
701.5;1;1112;0;1112
702.5;1;1130;0;1130
703.5;1;1128;0;1128
704.5;2;1123;1;1123
705.5;1;1148;1;1148
706.5;0;1119;1;1119
707.5;1;1055;0;1055
708.5;1;1117;1;1117
709.5;2;1151;0;1151
710.5;0;1160;1;1160
711.5;1;1103;3;1103
712.5;1;1122;0;1122
713.5;0;1102;1;1102
714.5;1;1104;0;1104
715.5;0;1084;1;1084
716.5;1;1088;0;1088
717.5;1;1215;2;1215
718.5;1;1120;2;1120
719.5;0;1100;1;1100
720.5;0;1144;0;1144
721.5;0;1098;1;1098
722.5;2;1107;2;1107
723.5;2;1053;1;1053
724.5;2;1048;3;1048
725.5;1;1131;1;1131
726.5;1;1124;2;1124
727.5;1;1106;0;1106
728.5;0;1115;1;1115
729.5;0;1191;0;1191
730.5;2;1123;1;1123
731.5;1;1146;2;1146
732.5;1;1082;0;1082
733.5;0;1138;0;1138
734.5;0;1137;3;1137
735.5;0;1151;0;1151
736.5;2;1108;3;1108
737.5;1;1133;1;1133
738.5;0;1105;2;1105
739.5;0;1182;0;1182
740.5;0;1163;0;1163
741.5;0;1092;1;1092
742.5;1;1115;0;1115
743.5;0;1141;2;1141
744.5;1;1024;1;1024
745.5;0;1107;3;1107
746.5;1;1140;0;1140
747.5;0;1149;0;1149
748.5;1;1106;0;1106
749.5;2;1134;0;1134
750.5;1;1150;0;1150
751.5;0;1130;1;1130
752.5;1;1038;3;1038
753.5;1;1155;2;1155
754.5;0;1151;0;1151
755.5;1;1114;2;1114
756.5;1;1139;0;1139
757.5;0;1147;1;1147
758.5;0;1070;1;1070
759.5;0;1102;2;1102
760.5;1;1082;3;1082
761.5;1;1105;0;1105
762.5;1;1152;1;1152
763.5;0;1100;0;1100
764.5;1;1135;1;1135
765.5;0;1161;0;1161
766.5;0;1110;2;1110
767.5;0;1127;1;1127
768.5;3;1128;0;1128
769.5;1;1133;0;1133
770.5;0;1115;0;1115
771.5;2;1194;2;1194
772.5;1;1112;0;1112
773.5;0;1090;1;1090
774.5;2;1109;0;1109
775.5;0;1108;1;1108
776.5;0;1129;1;1129
777.5;1;1114;1;1114
778.5;0;1077;1;1077
779.5;2;1187;1;1187
780.5;1;1134;1;1134
781.5;1;1109;0;1109
782.5;2;1065;1;1065
783.5;1;1112;1;1112
784.5;1;1097;1;1097
785.5;0;1022;0;1022
786.5;0;1092;1;1092
787.5;0;1142;0;1142
788.5;0;1139;1;1139
789.5;2;1145;2;1145
790.5;2;1077;1;1077
791.5;0;1102;3;1102
792.5;3;1078;1;1078
793.5;0;1079;0;1079
794.5;0;1100;0;1100
795.5;0;1155;2;1155
796.5;0;1108;4;1108
797.5;1;1156;0;1156
798.5;1;1153;0;1153
799.5;0;1164;2;1164
800.5;3;1114;0;1114
801.5;1;1198;1;1198
802.5;2;1064;1;1064
803.5;1;1090;0;1090
804.5;0;1148;0;1148
805.5;1;1052;0;1052
806.5;0;1159;1;1159
807.5;0;1057;0;1057
808.5;1;1091;1;1091
809.5;0;1114;1;1114
810.5;1;1144;0;1144
811.5;0;1112;3;1112
812.5;2;1126;2;1126
813.5;0;1169;1;1169
814.5;1;1112;2;1112
815.5;0;1124;0;1124
816.5;0;1142;1;1142
817.5;0;1125;0;1125
818.5;1;1133;1;1133
819.5;0;1100;0;1100
820.5;1;1109;1;1109
821.5;1;1110;0;1110
822.5;2;1101;1;1101
823.5;1;1175;1;1175
824.5;0;1145;3;1145
825.5;2;1028;0;1028
826.5;2;1178;1;1178
827.5;0;1036;0;1036
828.5;2;1136;1;1136
829.5;0;1092;0;1092
830.5;1;1148;0;1148
831.5;0;1124;0;1124
832.5;1;1133;1;1133
833.5;0;1066;1;1066
834.5;1;1153;1;1153
835.5;0;1106;1;1106
836.5;0;1097;0;1097
837.5;1;1074;2;1074
838.5;1;1164;0;1164
839.5;1;1101;0;1101
840.5;0;1121;1;1121
841.5;1;1149;0;1149
842.5;1;1163;3;1163
843.5;0;1083;0;1083
844.5;0;1097;1;1097
845.5;2;1116;2;1116
846.5;1;1087;1;1087
847.5;1;1122;1;1122
848.5;0;1102;1;1102
849.5;1;1100;0;1100
850.5;0;1098;1;1098
851.5;0;1113;0;1113
852.5;1;1098;3;1098
853.5;1;1047;1;1047
854.5;0;1094;0;1094
855.5;1;1100;1;1100
856.5;0;1094;0;1094
857.5;0;1060;2;1060
858.5;1;1128;0;1128
859.5;0;1122;0;1122
860.5;2;1165;2;1165
861.5;0;1099;0;1099
862.5;0;1161;2;1161
863.5;1;1095;0;1095
864.5;0;1103;0;1103
865.5;0;1117;0;1117
866.5;1;1108;0;1108
867.5;1;1066;1;1066
868.5;1;1143;0;1143
869.5;2;1124;1;1124
870.5;0;1102;0;1102
871.5;0;1141;1;1141
872.5;1;1063;2;1063
873.5;2;1126;1;1126
874.5;0;1118;0;1118
875.5;0;1114;1;1114
876.5;1;1049;1;1049
877.5;2;1040;0;1040
878.5;0;1096;0;1096
879.5;0;1150;2;1150
880.5;0;1133;0;1133
881.5;1;1140;2;1140
882.5;2;1089;0;1089
883.5;1;1124;3;1124
884.5;3;1062;1;1062
885.5;0;1089;0;1089
886.5;2;1097;3;1097
887.5;1;1094;0;1094
888.5;0;1114;0;1114
889.5;1;1131;1;1131
890.5;1;1109;0;1109
891.5;2;1090;1;1090
892.5;0;1108;2;1108
893.5;1;1114;2;1114
894.5;0;1052;0;1052
895.5;2;1113;1;1113
896.5;0;1161;0;1161
897.5;1;1138;2;1138
898.5;1;1112;1;1112
899.5;1;1141;0;1141
900.5;0;1111;3;1111
901.5;1;1100;1;1100
902.5;0;1211;0;1211
903.5;1;1116;0;1116
904.5;2;1173;1;1173
905.5;2;1123;0;1123
906.5;0;1162;0;1162
907.5;1;1151;0;1151
908.5;1;1082;0;1082
909.5;2;1081;1;1081
910.5;1;1061;1;1061
911.5;2;1105;1;1105
912.5;1;1062;2;1062
913.5;0;1127;0;1127
914.5;2;1073;2;1073
915.5;0;1103;3;1103
916.5;0;1130;2;1130
917.5;1;1095;0;1095
918.5;1;1162;1;1162
919.5;0;1148;1;1148
920.5;1;1111;2;1111
921.5;0;1115;1;1115
922.5;0;1138;0;1138
923.5;1;1144;1;1144
924.5;2;1193;2;1193
925.5;4;1080;0;1080
926.5;1;1132;3;1132
927.5;0;1137;0;1137
928.5;3;1113;1;1113
929.5;0;1175;1;1175
930.5;2;1138;2;1138
931.5;0;1104;2;1104
932.5;1;1146;0;1146
933.5;1;1162;2;1162
934.5;1;1155;0;1155
935.5;0;1100;2;1100
936.5;0;1133;1;1133
937.5;0;1039;0;1039
938.5;0;1065;0;1065
939.5;2;1120;2;1120
940.5;0;1140;1;1140
941.5;0;1105;2;1105
942.5;0;1094;1;1094
943.5;2;1116;0;1116
944.5;0;1107;0;1107
945.5;0;1073;1;1073
946.5;0;1146;0;1146
947.5;1;1102;0;1102
948.5;1;1154;0;1154
949.5;0;1127;0;1127
950.5;1;1142;0;1142
951.5;0;1161;1;1161
952.5;0;1126;1;1126
953.5;2;1065;0;1065
954.5;0;1149;2;1149
955.5;2;1109;0;1109
956.5;1;1100;1;1100
957.5;3;1085;0;1085
958.5;0;1134;1;1134
959.5;1;1185;0;1185
960.5;1;1151;2;1151
961.5;0;1137;0;1137
962.5;1;1124;2;1124
963.5;0;1116;1;1116
964.5;2;1106;1;1106
965.5;1;1100;1;1100
966.5;0;1082;1;1082
967.5;0;1036;1;1036
968.5;0;1173;0;1173
969.5;3;1187;0;1187
970.5;1;1054;1;1054
971.5;0;1115;0;1115
972.5;0;1207;1;1207
973.5;3;1176;0;1176
974.5;0;1056;1;1056
975.5;1;1055;2;1055
976.5;2;1100;0;1100
977.5;2;1094;1;1094
978.5;0;1103;0;1103
979.5;2;1089;1;1089
980.5;0;1099;4;1099
981.5;1;1097;2;1097
982.5;0;1143;1;1143
983.5;0;1135;0;1135
984.5;0;1120;0;1120
985.5;1;1180;0;1180
986.5;1;1088;1;1088
987.5;2;1139;1;1139
988.5;0;1094;1;1094
989.5;0;1104;1;1104
990.5;2;1140;2;1140
991.5;0;1099;0;1099
992.5;0;1072;1;1072
993.5;3;1127;0;1127
994.5;0;1149;1;1149
