Parameter,Value,Uncertainty
A,223.3981990283768,2.4888733158824903
b,0.6079544032429414,0.08690677392058982
FWHM,52.40170213058261,0.36473796349123294
d,-273599.51207999635,0.20094157079347225
Chi^2,63.7710835662137,
Reduced Chi^2,1.5183591325288976,
