Parameter,Value,Uncertainty
A,216.1635562333786,2.411551902080171
b,0.477364584427641,0.08138261699540218
FWHM,53.459046471655185,0.36760558325829573
d,942399.9485728105,0.2058428584050877
Chi^2,52.79188810917362,
Reduced Chi^2,1.287607027053015,
