Parameter,Value,Uncertainty
A,221.97279829175227,2.480600289723999
b,0.6487905362227475,0.08727418537660796
FWHM,52.476571910845145,0.3648636311623096
d,-258399.81243410485,0.2016633672937954
Chi^2,95.82515020185161,
Reduced Chi^2,2.2815511952821814,
