Parameter,Value,Uncertainty
A,220.37289667243317,2.433282407795382
b,0.5306257425614862,0.08738356547755283
FWHM,52.86565506367464,0.35814169435778603
d,-912000.1363149378,0.20308564334418647
Chi^2,70.11454383309058,
Reduced Chi^2,1.7101108251973312,
