Parameter,Value,Uncertainty
A,220.90539910276541,2.4335164360385053
b,0.3943208517924656,0.07544804017497989
FWHM,52.59822937827621,0.3516401528806172
d,486400.1613751099,0.2019363250920999
Chi^2,98.43140642692022,
Reduced Chi^2,2.343604914926672,
