Parameter,Value,Uncertainty
A,225.03198749064103,2.4896311581866186
b,0.6032732887782023,0.09183597872311534
FWHM,52.46907585098706,0.3608966217421272
d,-30400.27780422816,0.20023289498861513
Chi^2,48.45607924544228,
Reduced Chi^2,1.211401981136057,
