Parameter,Value,Uncertainty
A,220.68381698311651,2.452858666783242
b,0.48890032381494253,0.0792732010653868
FWHM,53.081345790111314,0.3653681194768861
d,121600.16487208146,0.20305914780106557
Chi^2,50.17617260180744,
Reduced Chi^2,1.1946707762335105,
