Parameter,Value,Uncertainty
A,215.41645124525365,2.4060720039282972
b,0.4440680485189888,0.0786227357439648
FWHM,53.476650034858444,0.367283720635736
d,-1489600.4733934118,0.20608842806278432
Chi^2,53.33651521917542,
Reduced Chi^2,1.3008906151018396,
