Parameter,Value,Uncertainty
A,216.94812168455036,2.4335123171522093
b,0.6157524699434587,0.09321377056225906
FWHM,53.106953376485336,0.3718268253061085
d,-805600.3695254886,0.205248284869639
Chi^2,47.48575122918982,
Reduced Chi^2,1.1871437807297456,
