Parameter,Value,Uncertainty
A,212.20014399825155,2.3787017276349305
b,0.4136258523200505,0.07506931372034027
FWHM,54.302778280573854,0.37690217452654434
d,-1352800.6148649903,0.20922113545218252
Chi^2,48.670163259106,
Reduced Chi^2,1.1588134109310952,
